CQ35 ROLLING SOLVER RESULTS
============================

Configuration:
  Spation radius (a): 8.0813e-36 m
  Proton radius (R_p): 8.4140e-16 m
  Trefoil surface velocity: 5.4865e+08 m/s (1.8301 c)
  Per-contact lag coefficient k: 1.0
  Per-contact lag formula: λ_i = a/r_i

VELOCITY PROFILE (Equator, θ=0°):
Shell, r_center [m], v_derived [m/s], v_target [m/s], rel_error
27698, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27699, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27700, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27701, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27702, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27703, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27704, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27705, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27706, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27707, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27708, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27709, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27710, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27711, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27712, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27713, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27714, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27715, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27716, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27717, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27718, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27719, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27720, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27721, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27722, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27723, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27724, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27725, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27726, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27727, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27728, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27729, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27730, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27731, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27732, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27733, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27734, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27735, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27736, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27737, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27738, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27739, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27740, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27741, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27742, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27743, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27744, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27745, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27746, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27747, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27748, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27749, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27750, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27751, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27752, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27753, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27754, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27755, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27756, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27757, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27758, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27759, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27760, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27761, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27762, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27763, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27764, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27765, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27766, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27767, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27768, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27769, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27770, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27771, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27772, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27773, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27774, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27775, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27776, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27777, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27778, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27779, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27780, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27781, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27782, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27783, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27784, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27785, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27786, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27787, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27788, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27789, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27790, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27791, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27792, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27793, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27794, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27795, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27796, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27797, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27798, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27799, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27800, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27801, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27802, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27803, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27804, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27805, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27806, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27807, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27808, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27809, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27810, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27811, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27812, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27813, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27814, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27815, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27816, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27817, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27818, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27819, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27820, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27821, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27822, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27823, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27824, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27825, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27826, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27827, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27828, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27829, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27830, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27831, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27832, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27833, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27834, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27835, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27836, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27837, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27838, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27839, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27840, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27841, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27842, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27843, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27844, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27845, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27846, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27847, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27848, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27849, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27850, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27851, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27852, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27853, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27854, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27855, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27856, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27857, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27858, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27859, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27860, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27861, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27862, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27863, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27864, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27865, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27866, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27867, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27868, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27869, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27870, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27871, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27872, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27873, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27874, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27875, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27876, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27877, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27878, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27879, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27880, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27881, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27882, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27883, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27884, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27885, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27886, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27887, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27888, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27889, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27890, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27891, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27892, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27893, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27894, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27895, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27896, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27897, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27898, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27899, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27900, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27901, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27902, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27903, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27904, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27905, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27906, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27907, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27908, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27909, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27910, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27911, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27912, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27913, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27914, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27915, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27916, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27917, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27918, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27919, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27920, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27921, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27922, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27923, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27924, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27925, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27926, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27927, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27928, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27929, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27930, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27931, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27932, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27933, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27934, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27935, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27936, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27937, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27938, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27939, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27940, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27941, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27942, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27943, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27944, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27945, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27946, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27947, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27948, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27949, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27950, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27951, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27952, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27953, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27954, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27955, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27956, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27957, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27958, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27959, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27960, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27961, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27962, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27963, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27964, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27965, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27966, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27967, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27968, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27969, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27970, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27971, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27972, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27973, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27974, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27975, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27976, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27977, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27978, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27979, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27980, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27981, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27982, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27983, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27984, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27985, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27986, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27987, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27988, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27989, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27990, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27991, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27992, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27993, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27994, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27995, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27996, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27997, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27998, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
27999, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
28000, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
28001, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
28002, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
28003, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
28004, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
28005, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
28006, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
28007, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
28008, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
28009, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
28010, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
28011, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
28012, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
28013, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
28014, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
28015, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
28016, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
28017, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
28018, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
28019, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
28020, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
28021, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
28022, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
28023, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
28024, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
28025, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
28026, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
28027, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
28028, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
28029, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
28030, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
28031, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
28032, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
28033, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
28034, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
28035, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
28036, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
28037, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
28038, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
28039, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
28040, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
28041, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
28042, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
28043, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
28044, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
28045, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
28046, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
28047, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
28048, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
28049, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
28050, 8.414000e-16, 5.486502e+08, 5.486502e+08, 4.345548e-16
