kind,formula,families,pred,obs,rel,origin
path_Δr/a0,H I 3→1 + He I 4¹P→1s² + He I 3¹P→2¹P,H I+He,28.546503995784647,1.3163461168401311,20.686168729171396,3-term
path_Δr/a0,H I 3→1 + He I 4¹P→1s² − He I 3¹P→2¹P,H I+He,18.508337255510554,1.3163461168401311,13.060388083902689,3-term
path_Δr/a0,H I 3→1 − He I 4¹P→1s² − He I 3¹P→2¹P,H I+He,12.537790123440892,1.3163461168401311,8.524691084695617,3-term
energy,H I 3→1 + He I 4¹P→1s² + He I 4¹P→2¹P,H I+He,38.3514570466032,1.8483696261225844,19.74880289342069,3-term
energy,H I 3→1 + He I 4¹P→1s² − He I 4¹P→2¹P,H I+He,33.30568627760324,1.8483696261225844,17.018953464124063,3-term
energy,H I 3→1 − He I 4¹P→1s² − He I 4¹P→2¹P,H I+He,14.176446969174759,1.8483696261225844,6.6697034883187225,3-term
path_Δr/a0,H I 3→1 + He I 4¹P→1s² + He I 4¹P→2¹P,H I+He,35.56558736592169,1.3163461168401311,26.018416289551823,3-term
path_Δr/a0,H I 3→1 + He I 4¹P→1s² − He I 4¹P→2¹P,H I+He,11.489253885373511,1.3163461168401311,7.728140523522256,3-term
path_Δr/a0,H I 3→1 − He I 4¹P→1s² − He I 4¹P→2¹P,H I+He,19.556873493577935,1.3163461168401311,13.856938645076049,3-term
energy,H I 3→1 + He I 4¹P→1s² + He I 4¹P→3¹P,H I+He,36.484431262242396,1.8483696261225844,18.73870958850237,3-term
energy,H I 3→1 + He I 4¹P→1s² − He I 4¹P→3¹P,H I+He,35.17271206196405,1.8483696261225844,18.029046769042388,3-term
energy,H I 3→1 − He I 4¹P→1s² − He I 4¹P→3¹P,H I+He,12.309421184813957,1.8483696261225844,5.659610183400401,3-term
path_Δr/a0,H I 3→1 + He I 4¹P→1s² + He I 4¹P→3¹P,H I+He,30.546503995784647,1.3163461168401311,22.205525966917474,3-term
path_Δr/a0,H I 3→1 + He I 4¹P→1s² − He I 4¹P→3¹P,H I+He,16.508337255510554,1.3163461168401311,11.541030846156607,3-term
path_Δr/a0,H I 3→1 − He I 4¹P→1s² − He I 4¹P→3¹P,H I+He,14.53779012344089,1.3163461168401311,10.044048322441695,3-term
energy,H I 3→1 + He I 3¹P→2¹P + He I 4¹P→2¹P,H I+He,16.477416207574997,1.8483696261225844,7.914567722117616,3-term
energy,H I 3→1 + He I 3¹P→2¹P − He I 4¹P→2¹P,H I+He,11.431645438575046,1.8483696261225844,5.1847182928209925,3-term
energy,H I 3→1 − He I 3¹P→2¹P − He I 4¹P→2¹P,H I+He,7.697593869853442,1.8483696261225844,3.1645316829843506,3-term
path_Δr/a0,H I 3→1 + He I 3¹P→2¹P + He I 4¹P→2¹P,H I+He,25.061607046583013,1.3163461168401311,18.03876702788703,3-term
path_Δr/a0,H I 3→1 + He I 3¹P→2¹P − He I 4¹P→2¹P,H I+He,0.9852735660348344,1.3163461168401311,0.25150873814254215,3-term
path_Δr/a0,H I 3→1 − He I 3¹P→2¹P − He I 4¹P→2¹P,H I+He,9.052893174239259,1.3163461168401311,5.87728938341125,3-term
energy,H I 3→1 + He I 3¹P→2¹P + He I 4¹P→3¹P,H I+He,14.610390423214195,1.8483696261225844,6.904474417199295,3-term
energy,H I 3→1 + He I 3¹P→2¹P − He I 4¹P→3¹P,H I+He,13.298671222935848,1.8483696261225844,6.194811597739313,3-term
energy,H I 3→1 − He I 3¹P→2¹P − He I 4¹P→3¹P,H I+He,9.564619654214244,1.8483696261225844,4.174624987902671,3-term
path_Δr/a0,H I 3→1 + He I 3¹P→2¹P + He I 4¹P→3¹P,H I+He,20.042523676445967,1.3163461168401311,14.225876705252675,3-term
path_Δr/a0,H I 3→1 + He I 3¹P→2¹P − He I 4¹P→3¹P,H I+He,6.004356936171879,1.3163461168401311,3.56138158449181,3-term
path_Δr/a0,H I 3→1 − He I 3¹P→2¹P − He I 4¹P→3¹P,H I+He,4.033809804102213,1.3163461168401311,2.0643990607768967,3-term
energy,H I 3→1 + He I 4¹P→2¹P + He I 4¹P→3¹P,H I+He,15.266250023353368,1.8483696261225844,7.259305826929286,3-term
energy,H I 3→1 + He I 4¹P→2¹P − He I 4¹P→3¹P,H I+He,13.954530823075022,1.8483696261225844,6.549643007469304,3-term
energy,H I 3→1 − He I 4¹P→2¹P − He I 4¹P→3¹P,H I+He,8.90876005407507,1.8483696261225844,3.81979357817268,3-term
path_Δr/a0,H I 3→1 + He I 4¹P→2¹P + He I 4¹P→3¹P,H I+He,27.061607046583013,1.3163461168401311,19.558124265633108,3-term
path_Δr/a0,H I 3→1 + He I 4¹P→2¹P − He I 4¹P→3¹P,H I+He,13.023440306308922,1.3163461168401311,8.893629144872241,3-term
path_Δr/a0,H I 3→1 − He I 4¹P→2¹P − He I 4¹P→3¹P,H I+He,11.052893174239257,1.3163461168401311,7.396646621157328,3-term
energy,H I 3→2 + He II 2→1 + He II 3→1,H I+He,91.07103160734712,1.8483696261225844,48.27100636163952,3-term
energy,H I 3→2 + He II 2→1 − He II 3→1,H I+He,5.667401656165659,1.8483696261225844,2.0661625121239657,3-term
energy,H I 3→2 − He II 2→1 − He II 3→1,H I+He,87.29368236996012,1.8483696261225844,46.22739496270579,3-term
path_Δr/a0,H I 3→2 + He II 2→1 + He II 3→1,H I+He,7.753097251430652,1.3163461168401311,4.889862211955199,3-term
path_Δr/a0,H I 3→2 + He II 2→1 − He II 3→1,H I+He,3.752553009505955,1.3163461168401311,1.850734287509353,3-term
path_Δr/a0,H I 3→2 − He II 2→1 − He II 3→1,H I+He,2.252348918784194,1.3163461168401311,0.7110613158421613,3-term
energy,H I 3→2 + He II 2→1 + He II 3→2,H I+He,50.25950507430267,1.8483696261225844,26.191263243020554,3-term
energy,H I 3→2 + He II 2→1 − He II 3→2,H I+He,35.1441248768788,1.8483696261225844,18.013580606495008,3-term
energy,H I 3→2 − He II 2→1 − He II 3→2,H I+He,46.48215583691567,1.8483696261225844,24.14765184408682,3-term
path_Δr/a0,H I 3→2 + He II 2→1 + He II 3→2,H I+He,7.002995206069771,1.3163461168401311,4.320025726121603,3-term
path_Δr/a0,H I 3→2 + He II 2→1 − He II 3→2,H I+He,4.502655054866835,1.3163461168401311,2.420570773342949,3-term
path_Δr/a0,H I 3→2 − He II 2→1 − He II 3→2,H I+He,3.0024509641450745,1.3163461168401311,1.280897801675757,3-term
energy,H I 3→2 + He II 2→1 + He II 4→1,H I+He,93.71622314189631,1.8483696261225844,49.70210082303149,3-term
energy,H I 3→2 + He II 2→1 − He II 4→1,H I+He,8.312593190714836,1.8483696261225844,3.4972569735159356,3-term
energy,H I 3→2 − He II 2→1 − He II 4→1,H I+He,89.93887390450931,1.8483696261225844,47.65848942409776,3-term
path_Δr/a0,H I 3→2 + He II 2→1 + He II 4→1,H I+He,9.503335357272707,1.3163461168401311,6.219480678900257,3-term
path_Δr/a0,H I 3→2 + He II 2→1 − He II 4→1,H I+He,2.0023149036639003,1.3163461168401311,0.5211158205642956,3-term
path_Δr/a0,H I 3→2 − He II 2→1 − He II 4→1,H I+He,0.5021108129421394,1.3163461168401311,0.6185571511028962,3-term
energy,H I 3→2 + He II 2→1 + He II 4→2,H I+He,52.90469660885185,1.8483696261225844,27.622357704412526,3-term
energy,H I 3→2 + He II 2→1 − He II 4→2,H I+He,32.49893334232962,1.8483696261225844,16.58248614510304,3-term
energy,H I 3→2 − He II 2→1 − He II 4→2,H I+He,49.12734737146485,1.8483696261225844,25.57874630547879,3-term
path_Δr/a0,H I 3→2 + He II 2→1 + He II 4→2,H I+He,8.753233311911826,1.3163461168401311,5.64964419306666,3-term
path_Δr/a0,H I 3→2 + He II 2→1 − He II 4→2,H I+He,2.7524169490247807,1.3163461168401311,1.0909523063978916,3-term
path_Δr/a0,H I 3→2 − He II 2→1 − He II 4→2,H I+He,1.2522128583030199,1.3163461168401311,0.04872066526930029,3-term
energy,H I 3→2 + He II 2→1 + He II 4→3,H I+He,45.34700651013991,1.8483696261225844,23.533516386149753,3-term
energy,H I 3→2 + He II 2→1 − He II 4→3,H I+He,40.05662344104156,1.8483696261225844,20.671327463365813,3-term
energy,H I 3→2 − He II 2→1 − He II 4→3,H I+He,41.56965727275291,1.8483696261225844,21.489904987216015,3-term
path_Δr/a0,H I 3→2 + He II 2→1 + He II 4→3,H I+He,7.503063236310358,1.3163461168401311,4.6999167166773335,3-term
path_Δr/a0,H I 3→2 + He II 2→1 − He II 4→3,H I+He,4.002587024626249,1.3163461168401311,2.0406797827872185,3-term
path_Δr/a0,H I 3→2 − He II 2→1 − He II 4→3,H I+He,2.502382933904488,1.3163461168401311,0.9010068111200268,3-term
energy,H I 3→2 + He II 2→1 + He I 2¹P→1s²,H I+He,63.91999621447977,1.8483696261225844,33.581825686330866,3-term
energy,H I 3→2 + He II 2→1 − He I 2¹P→1s²,H I+He,21.48363373670171,1.8483696261225844,10.6230181631847,3-term
energy,H I 3→2 − He II 2→1 − He I 2¹P→1s²,H I+He,60.14264697709277,1.8483696261225844,31.538214287397132,3-term
path_Δr/a0,H I 3→2 + He II 2→1 + He I 2¹P→1s²,H I+He,9.237722079669936,1.3163461168401311,6.017699951016643,3-term
path_Δr/a0,H I 3→2 + He II 2→1 − He I 2¹P→1s²,H I+He,2.26792818126667,1.3163461168401311,0.7228965484479092,3-term
path_Δr/a0,H I 3→2 − He II 2→1 − He I 2¹P→1s²,H I+He,0.7677240905449092,1.3163461168401311,0.41677642321928277,3-term
energy,H I 3→2 + He II 2→1 + He I 3¹P→1s²,H I+He,65.78702199884057,1.8483696261225844,34.59191899124919,3-term
energy,H I 3→2 + He II 2→1 − He I 3¹P→1s²,H I+He,19.616607952340907,1.8483696261225844,9.612924858266378,3-term
energy,H I 3→2 − He II 2→1 − He I 3¹P→1s²,H I+He,62.009672761453565,1.8483696261225844,32.54830759231545,3-term
path_Δr/a0,H I 3→2 + He II 2→1 + He I 3¹P→1s²,H I+He,14.256805449806983,1.3163461168401311,9.830590273650996,3-term
path_Δr/a0,H I 3→2 + He II 2→1 − He I 3¹P→1s²,H I+He,2.751155188870375,1.3163461168401311,1.0899937741864438,3-term
path_Δr/a0,H I 3→2 − He II 2→1 − He I 3¹P→1s²,H I+He,4.251359279592136,1.3163461168401311,2.2296667458536357,3-term
energy,H I 3→2 + He II 2→1 + He I 4¹P→1s²,H I+He,66.44288159897974,1.8483696261225844,34.94675040097917,3-term
energy,H I 3→2 + He II 2→1 − He I 4¹P→1s²,H I+He,18.960748352201733,1.8483696261225844,9.258093448536387,3-term
energy,H I 3→2 − He II 2→1 − He I 4¹P→1s²,H I+He,62.66553236159274,1.8483696261225844,32.90313900204544,3-term
path_Δr/a0,H I 3→2 + He II 2→1 + He I 4¹P→1s²,H I+He,21.275888819944026,1.3163461168401311,15.162837834031428,3-term
path_Δr/a0,H I 3→2 + He II 2→1 − He I 4¹P→1s²,H I+He,9.77023855900742,1.3163461168401311,6.422241334566876,3-term
path_Δr/a0,H I 3→2 − He II 2→1 − He I 4¹P→1s²,H I+He,11.27044264972918,1.3163461168401311,7.561914306234067,3-term
energy,H I 3→2 + He II 2→1 + He I 3¹P→2¹P,H I+He,44.56884075995154,1.8483696261225844,23.112515229676106,3-term
energy,H I 3→2 + He II 2→1 − He I 3¹P→2¹P,H I+He,40.83478919122993,1.8483696261225844,21.09232861983946,3-term
energy,H I 3→2 − He II 2→1 − He I 3¹P→2¹P,H I+He,40.79149152256454,1.8483696261225844,21.068903830742368,3-term
path_Δr/a0,H I 3→2 + He II 2→1 + He I 3¹P→2¹P,H I+He,10.771908500605349,1.3163461168401311,7.183188572366629,3-term
path_Δr/a0,H I 3→2 + He II 2→1 − He I 3¹P→2¹P,H I+He,0.7337417603312577,1.3163461168401311,0.4425920729020771,3-term
path_Δr/a0,H I 3→2 − He II 2→1 − He I 3¹P→2¹P,H I+He,0.7664623303905032,1.3163461168401311,0.41773495543073097,3-term
energy,H I 3→2 + He II 2→1 + He I 4¹P→2¹P,H I+He,45.22470036009071,1.8483696261225844,23.46734663940609,3-term
energy,H I 3→2 + He II 2→1 − He I 4¹P→2¹P,H I+He,40.178929591090764,1.8483696261225844,20.73749721010947,3-term
energy,H I 3→2 − He II 2→1 − He I 4¹P→2¹P,H I+He,41.44735112270371,1.8483696261225844,21.423735240472357,3-term
path_Δr/a0,H I 3→2 + He II 2→1 + He I 4¹P→2¹P,H I+He,17.790991870742392,1.3163461168401311,12.51543613274706,3-term
path_Δr/a0,H I 3→2 + He II 2→1 − He I 4¹P→2¹P,H I+He,6.285341609805786,1.3163461168401311,3.774839633282509,3-term
path_Δr/a0,H I 3→2 − He II 2→1 − He I 4¹P→2¹P,H I+He,7.785545700527547,1.3163461168401311,4.914512604949701,3-term
energy,H I 3→2 + He II 2→1 + He I 4¹P→3¹P,H I+He,43.35767457572991,1.8483696261225844,22.457253334487774,3-term
energy,H I 3→2 + He II 2→1 − He I 4¹P→3¹P,H I+He,42.04595537545156,1.8483696261225844,21.74759051502779,3-term
energy,H I 3→2 − He II 2→1 − He I 4¹P→3¹P,H I+He,39.58032533834291,1.8483696261225844,20.413641935554036,3-term
path_Δr/a0,H I 3→2 + He II 2→1 + He I 4¹P→3¹P,H I+He,12.771908500605349,1.3163461168401311,8.702545810112708,3-term
path_Δr/a0,H I 3→2 + He II 2→1 − He I 4¹P→3¹P,H I+He,1.2662582396687414,1.3163461168401311,0.03805068935184382,3-term
path_Δr/a0,H I 3→2 − He II 2→1 − He I 4¹P→3¹P,H I+He,2.7664623303905023,1.3163461168401311,1.101622282315348,3-term
energy,H I 3→2 + He II 3→1 + He II 3→2,H I+He,57.81558134916183,1.8483696261225844,30.279231454611388,3-term
energy,H I 3→2 + He II 3→1 − He II 3→2,H I+He,42.70020115173796,1.8483696261225844,22.101548818085842,3-term
energy,H I 3→2 − He II 3→1 − He II 3→2,H I+He,54.03823211177483,1.8483696261225844,28.235620055677654,3-term
path_Δr/a0,H I 3→2 + He II 3→1 + He II 3→2,H I+He,8.25316528167124,1.3163461168401311,5.26975320251093,3-term
path_Δr/a0,H I 3→2 + He II 3→1 − He II 3→2,H I+He,5.752825130468303,1.3163461168401311,3.3702982497322767,3-term
path_Δr/a0,H I 3→2 − He II 3→1 − He II 3→2,H I+He,1.7522808885436065,1.3163461168401311,0.33117032528643014,3-term
energy,H I 3→2 + He II 3→1 + He II 4→1,H I+He,101.27229941675546,1.8483696261225844,53.79006903462233,3-term
energy,H I 3→2 + He II 3→1 − He II 4→1,H I+He,0.756516915855677,1.8483696261225844,0.5907112380748976,3-term
energy,H I 3→2 − He II 3→1 − He II 4→1,H I+He,97.49495017936846,1.8483696261225844,51.746457635688586,3-term
path_Δr/a0,H I 3→2 + He II 3→1 + He II 4→1,H I+He,10.753505432874174,1.3163461168401311,7.169208155289583,3-term
path_Δr/a0,H I 3→2 + He II 3→1 − He II 4→1,H I+He,3.2524849792653683,1.3163461168401311,1.4708432969536227,3-term
path_Δr/a0,H I 3→2 − He II 3→1 − He II 4→1,H I+He,0.7480592626593285,1.3163461168401311,0.43171537250777675,3-term
energy,H I 3→2 + He II 3→1 + He II 4→2,H I+He,60.46077288371101,1.8483696261225844,31.71032591600336,3-term
energy,H I 3→2 + He II 3→1 − He II 4→2,H I+He,40.05500961718878,1.8483696261225844,20.67045435669387,3-term
energy,H I 3→2 − He II 3→1 − He II 4→2,H I+He,56.68342364632401,1.8483696261225844,29.66671451706962,3-term
path_Δr/a0,H I 3→2 + He II 3→1 + He II 4→2,H I+He,10.003403387513295,1.3163461168401311,6.599371669455988,3-term
path_Δr/a0,H I 3→2 + He II 3→1 − He II 4→2,H I+He,4.002587024626249,1.3163461168401311,2.0406797827872185,3-term
path_Δr/a0,H I 3→2 − He II 3→1 − He II 4→2,H I+He,0.002042782701551893,1.3163461168401311,0.9984481416586273,3-term
energy,H I 3→2 + He II 3→1 + He II 4→3,H I+He,52.90308278499907,1.8483696261225844,27.621484597740587,3-term
energy,H I 3→2 + He II 3→1 − He II 4→3,H I+He,47.61269971590072,1.8483696261225844,24.759295674956647,3-term
energy,H I 3→2 − He II 3→1 − He II 4→3,H I+He,49.12573354761207,1.8483696261225844,25.57787319880685,3-term
path_Δr/a0,H I 3→2 + He II 3→1 + He II 4→3,H I+He,8.753233311911826,1.3163461168401311,5.64964419306666,3-term
path_Δr/a0,H I 3→2 + He II 3→1 − He II 4→3,H I+He,5.252757100227717,1.3163461168401311,2.990407259176546,3-term
path_Δr/a0,H I 3→2 − He II 3→1 − He II 4→3,H I+He,1.2522128583030199,1.3163461168401311,0.04872066526930029,3-term
energy,H I 3→2 + He II 3→1 + He I 2¹P→1s²,H I+He,71.47607248933892,1.8483696261225844,37.66979389792169,3-term
energy,H I 3→2 + He II 3→1 − He I 2¹P→1s²,H I+He,29.039710011560867,1.8483696261225844,14.710986374775533,3-term
energy,H I 3→2 − He II 3→1 − He I 2¹P→1s²,H I+He,67.69872325195192,1.8483696261225844,35.62618249898796,3-term
path_Δr/a0,H I 3→2 + He II 3→1 + He I 2¹P→1s²,H I+He,10.487892155271405,1.3163461168401311,6.96742742740597,3-term
path_Δr/a0,H I 3→2 + He II 3→1 − He I 2¹P→1s²,H I+He,3.518098256868138,1.3163461168401311,1.6726240248372362,3-term
path_Δr/a0,H I 3→2 − He II 3→1 − He I 2¹P→1s²,H I+He,0.4824459850565588,1.3163461168401311,0.6334961003913901,3-term
energy,H I 3→2 + He II 3→1 + He I 3¹P→1s²,H I+He,73.34309827369972,1.8483696261225844,38.679887202840014,3-term
energy,H I 3→2 + He II 3→1 − He I 3¹P→1s²,H I+He,27.172684227200065,1.8483696261225844,13.700893069857212,3-term
energy,H I 3→2 − He II 3→1 − He I 3¹P→1s²,H I+He,69.56574903631272,1.8483696261225844,36.63627580390628,3-term
path_Δr/a0,H I 3→2 + He II 3→1 + He I 3¹P→1s²,H I+He,15.50697552540845,1.3163461168401311,10.780317750040323,3-term
path_Δr/a0,H I 3→2 + He II 3→1 − He I 3¹P→1s²,H I+He,1.5009851132689072,1.3163461168401311,0.14026629779711672,3-term
path_Δr/a0,H I 3→2 − He II 3→1 − He I 3¹P→1s²,H I+He,5.501529355193604,1.3163461168401311,3.1793942222429625,3-term
energy,H I 3→2 + He II 3→1 + He I 4¹P→1s²,H I+He,73.99895787383889,1.8483696261225844,39.03471861257,3-term
energy,H I 3→2 + He II 3→1 − He I 4¹P→1s²,H I+He,26.516824627060892,1.8483696261225844,13.346061660127221,3-term
energy,H I 3→2 − He II 3→1 − He I 4¹P→1s²,H I+He,70.22160863645189,1.8483696261225844,36.99110721363627,3-term
path_Δr/a0,H I 3→2 + He II 3→1 + He I 4¹P→1s²,H I+He,22.526058895545496,1.3163461168401311,16.11256531042076,3-term
path_Δr/a0,H I 3→2 + He II 3→1 − He I 4¹P→1s²,H I+He,8.520068483405952,1.3163461168401311,5.472513858177549,3-term
path_Δr/a0,H I 3→2 − He II 3→1 − He I 4¹P→1s²,H I+He,12.520612725330649,1.3163461168401311,8.511641782623395,3-term
energy,H I 3→2 + He II 3→1 + He I 3¹P→2¹P,H I+He,52.12491703481069,1.8483696261225844,27.200483441266933,3-term
energy,H I 3→2 + He II 3→1 − He I 3¹P→2¹P,H I+He,48.390865466089096,1.8483696261225844,25.180296831430297,3-term
energy,H I 3→2 − He II 3→1 − He I 3¹P→2¹P,H I+He,48.34756779742369,1.8483696261225844,25.156872042333198,3-term
path_Δr/a0,H I 3→2 + He II 3→1 + He I 3¹P→2¹P,H I+He,12.022078576206816,1.3163461168401311,8.132916048755956,3-term
path_Δr/a0,H I 3→2 + He II 3→1 − He I 3¹P→2¹P,H I+He,1.9839118359327257,1.3163461168401311,0.50713540348725,3-term
path_Δr/a0,H I 3→2 − He II 3→1 − He I 3¹P→2¹P,H I+He,2.016632405991971,1.3163461168401311,0.5319925209585961,3-term
energy,H I 3→2 + He II 3→1 + He I 4¹P→2¹P,H I+He,52.78077663494987,1.8483696261225844,27.55531485099693,3-term
energy,H I 3→2 + He II 3→1 − He I 4¹P→2¹P,H I+He,47.735005865949915,1.8483696261225844,24.8254654217003,3-term
energy,H I 3→2 − He II 3→1 − He I 4¹P→2¹P,H I+He,49.003427397562874,1.8483696261225844,25.511703452063195,3-term
path_Δr/a0,H I 3→2 + He II 3→1 + He I 4¹P→2¹P,H I+He,19.041161946343863,1.3163461168401311,13.46516360913639,3-term
path_Δr/a0,H I 3→2 + He II 3→1 − He I 4¹P→2¹P,H I+He,5.035171534204318,1.3163461168401311,2.825112156893182,3-term
path_Δr/a0,H I 3→2 − He II 3→1 − He I 4¹P→2¹P,H I+He,9.035715776129015,1.3163461168401311,5.864240081339028,3-term
energy,H I 3→2 + He II 3→1 + He I 4¹P→3¹P,H I+He,50.91375085058907,1.8483696261225844,26.545221546078608,3-term
energy,H I 3→2 + He II 3→1 − He I 4¹P→3¹P,H I+He,49.60203165031072,1.8483696261225844,25.835558726618626,3-term
energy,H I 3→2 − He II 3→1 − He I 4¹P→3¹P,H I+He,47.13640161320207,1.8483696261225844,24.50161014714487,3-term
path_Δr/a0,H I 3→2 + He II 3→1 + He I 4¹P→3¹P,H I+He,14.022078576206816,1.3163461168401311,9.652273286502036,3-term
path_Δr/a0,H I 3→2 + He II 3→1 − He I 4¹P→3¹P,H I+He,0.016088164067273425,1.3163461168401311,0.9877781657411708,3-term
path_Δr/a0,H I 3→2 − He II 3→1 − He I 4¹P→3¹P,H I+He,4.01663240599197,1.3163461168401311,2.051349758704675,3-term
energy,H I 3→2 + He II 3→2 + He II 4→1,H I+He,60.46077288371101,1.8483696261225844,31.71032591600336,3-term
energy,H I 3→2 + He II 3→2 − He II 4→1,H I+He,41.568043448900134,1.8483696261225844,21.489031880544076,3-term
energy,H I 3→2 − He II 3→2 − He II 4→1,H I+He,56.68342364632401,1.8483696261225844,29.66671451706962,3-term
