z_daughter,a_daughter,element_daughter,z_parent,a_parent,element_parent,daughter_level_idx,cumulative_thermal_fy,unc_ct,cumulative_fast_fy,unc_cf,cumulative_14mev_fy,unc_c14,Extraction_date
51,119,Sb,95,241,Am,0,,,0.0000000000064101,0.0000000000021526,,,2026-07-25
51,119,Sb,95,241,Am,72,,,0.0000000000018365,0.00000000000076731,,,2026-07-25
50,119,Sn,95,241,Am,0,0.00010069,0.000030207,0.00064755,0.000099075,,,2026-07-25
50,119,Sn,95,241,Am,2,0.000040404,0.000013567,0.00028067,0.000052187,,,2026-07-25
47,120,Ag,95,241,Am,0,0.000026052,0.0000096334,0.00012481,0.000029113,,,2026-07-25
47,120,Ag,95,241,Am,2,0.00002402,0.000010213,0.00012756,0.000036684,,,2026-07-25
48,120,Cd,95,241,Am,0,0.00010491,0.00003151,0.00058275,0.000089462,,,2026-07-25
49,120,In,95,241,Am,0,0.00010733,0.000032217,0.00059994,0.000091923,,,2026-07-25
49,120,In,95,241,Am,1,0.0000024283,0.0000013075,0.000017196,0.0000067866,,,2026-07-25
49,120,In,95,241,Am,2,0.0000024283,0.0000013075,0.000017196,0.0000067866,,,2026-07-25
46,120,Pd,95,241,Am,0,0.0000015925,0.00000087381,0.000006607,0.0000027428,,,2026-07-25
45,120,Rh,95,241,Am,0,0.0000000029507,0.0000000016442,0.0000000099626,0.0000000042011,,,2026-07-25
51,120,Sb,95,241,Am,0,0.0000000000037165,0.000000000002071,0.000000000036993,0.0000000000156,,,2026-07-25
51,120,Sb,95,241,Am,1,0.0000000000052736,0.0000000000029386,0.000000000061865,0.000000000026089,,,2026-07-25
50,120,Sn,95,241,Am,0,0.00011223,0.00003366,0.00063471,0.000097109,,,2026-07-25
47,121,Ag,95,241,Am,0,0.000030783,0.000014318,0.00010171,0.000034419,,,2026-07-25
48,121,Cd,95,241,Am,0,0.000060708,0.000021027,0.00020686,0.000041935,,,2026-07-25
48,121,Cd,95,241,Am,2,0.000083225,0.000028502,0.00033456,0.000060699,,,2026-07-25
49,121,In,95,241,Am,0,0.00012929,0.000039521,0.00052311,0.000081588,,,2026-07-25
49,121,In,95,241,Am,1,0.000046058,0.000016006,0.00016074,0.000032292,,,2026-07-25
46,121,Pd,95,241,Am,0,0.00000047031,0.00000026224,0.0000012987,0.00000054795,,,2026-07-25
45,121,Rh,95,241,Am,0,0.00000000031129,0.0000000001741,0.00000000070797,0.00000000029962,,,2026-07-25
51,121,Sb,95,241,Am,0,0.00017529,0.000052586,0.00068458,0.00010406,,,2026-07-25
50,121,Sn,95,241,Am,0,0.00017193,0.000051581,0.00067087,0.00010198,,,2026-07-25
50,121,Sn,95,241,Am,1,0.000014992,0.0000054044,0.000061224,0.00001229,,,2026-07-25
47,122,Ag,95,241,Am,0,0.000001878,0.0000010374,0.0000035111,0.000001466,,,2026-07-25
47,122,Ag,95,241,Am,1,0.0000016866,0.00000093406,0.0000037746,0.0000015795,,,2026-07-25
48,122,Cd,95,241,Am,0,0.00010538,0.0000418,0.00024502,0.000064556,,,2026-07-25
49,122,In,95,241,Am,0,0.00018197,0.000058325,0.00042688,0.00007649,,,2026-07-25
49,122,In,95,241,Am,1,0.00005434,0.000022333,0.00015208,0.000035084,,,2026-07-25
49,122,In,95,241,Am,5,0.00005434,0.000022333,0.00015208,0.000035084,,,2026-07-25
46,122,Pd,95,241,Am,0,0.0000000056778,0.0000000031669,0.000000010047,0.0000000042413,,,2026-07-25
51,122,Sb,95,241,Am,0,0.00000014481,0.000000064898,0.00000050847,0.00000016262,,,2026-07-25
51,122,Sb,95,241,Am,5,0.000000076938,0.0000000429,0.00000029115,0.00000012283,,,2026-07-25
50,122,Sn,95,241,Am,0,0.0003148,0.000094442,0.00080274,0.00012282,,,2026-07-25
52,122,Te,95,241,Am,0,0.0000001411,0.000000063221,0.00000049545,0.0000001584,,,2026-07-25
47,123,Ag,95,241,Am,0,0.00000077248,0.00000043121,0.0000010891,0.00000045997,,,2026-07-25
48,123,Cd,95,241,Am,0,0.000021573,0.000011106,0.000030523,0.000011566,,,2026-07-25
48,123,Cd,95,241,Am,2,0.000050694,0.000025639,0.000083106,0.000030766,,,2026-07-25
49,123,In,95,241,Am,0,0.00035484,0.00011338,0.00062144,0.00010481,,,2026-07-25
49,123,In,95,241,Am,1,0.000084434,0.000032378,0.00012877,0.000028275,,,2026-07-25
46,123,Pd,95,241,Am,0,0.00000000034767,0.0000000001944,0.00000000043619,0.00000000018455,,,2026-07-25
51,123,Sb,95,241,Am,0,0.0005793,0.00017379,0.0010177,0.00015571,,,2026-07-25
50,123,Sn,95,241,Am,0,0.00012391,0.000049634,0.00023955,0.00006123,,,2026-07-25
50,123,Sn,95,241,Am,25,0.00045234,0.00013737,0.00077152,0.00012098,,,2026-07-25
52,123,Te,95,241,Am,0,0.0000000031412,0.0000000015156,0.0000000072651,0.0000000025949,,,2026-07-25
52,123,Te,95,241,Am,2,0.0000000024058,0.0000000013452,0.0000000057474,0.0000000024316,,,2026-07-25
47,124,Ag,95,241,Am,0,0.000000060675,0.000000028235,0.000000061836,0.00000002026,,,2026-07-25
47,124,Ag,95,241,Am,1,0.000000037677,0.000000021009,0.000000043311,0.000000018235,,,2026-07-25
48,124,Cd,95,241,Am,0,0.000027867,0.000015104,0.000032055,0.000013037,,,2026-07-25
53,124,I,95,241,Am,0,0.000000000021238,0.000000000011843,0.000000000038419,0.000000000016176,,,2026-07-25
49,124,In,95,241,Am,0,0.00027381,0.00010749,0.00031328,0.000077767,,,2026-07-25
49,124,In,95,241,Am,2,0.00022154,0.000093577,0.0003032,0.000080489,,,2026-07-25
46,124,Pd,95,241,Am,0,0.0000000000088481,0.000000000004934,0.000000000008447,0.0000000000035565,,,2026-07-25
51,124,Sb,95,241,Am,0,0.000030222,0.000012141,0.000044943,0.000012013,,,2026-07-25
51,124,Sb,95,241,Am,1,0.000023142,0.000010231,0.000036641,0.000011405,,,2026-07-25
