obs_wl_vac(nm)	ritz_wl_vac(nm)	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	
"2471.807"	"2471.8017"	"1.00e+03"	C	"2.16028282"	"2.6618773"	"3d3.(2D2).4s"	"a 3D"	"2"	"3d2.(3F).4s.4p.(3P*)"	"z 3G*"	"3"	5	7		
"2778.976"	"2778.980"	"3.00e+03"	B'	"2.2492302"	"2.6953801"	"3d3.(2H).4s"	"a 3H"	"5"	"3d2.(3F).4s.4p.(3P*)"	"z 3G*"	"5"	11	11		
"2815.887"	"2815.885"	"3.00e+03"	C+	"2.2363294"	"2.6766322"	"3d3.(2H).4s"	"a 3H"	"4"	"3d2.(3F).4s.4p.(3P*)"	"z 3G*"	"4"	9	9		
"2819.171"	"2819.175"	"1.07e+05"	B	"2.2555912"	"2.6953801"	"3d3.(2H).4s"	"a 3H"	"6"	"3d2.(3F).4s.4p.(3P*)"	"z 3G*"	"5"	13	11		
"2900.874"	"2900.880"	"8.60e+04"	B	"2.2492302"	"2.6766322"	"3d3.(2H).4s"	"a 3H"	"5"	"3d2.(3F).4s.4p.(3P*)"	"z 3G*"	"4"	11	9		
"2913.522"	"2913.519"	"7.60e+04"	B'	"2.2363294"	"2.6618773"	"3d3.(2H).4s"	"a 3H"	"4"	"3d2.(3F).4s.4p.(3P*)"	"z 3G*"	"3"	9	7		
"3142.738"	"3142.743"	"9.00e+03"	B'	"2.2673677"	"2.6618773"	"3d3.(2G).4s"	"b 1G"	"4"	"3d2.(3F).4s.4p.(3P*)"	"z 3G*"	"3"	9	7		
"3867.169"	"3867.164"	"8.00e+03"	B	"2.17470615"	"2.4953137"	"3d3.(2D2).4s"	"a 3D"	"3"	"3d2.(3F).4s.4p.(3P*)"	"z 3D*"	"3"	7	7		
"3872.686"	"3872.692"	"8.00e+03"	B'	"2.16028282"	"2.4804327"	"3d3.(2D2).4s"	"a 3D"	"2"	"3d2.(3F).4s.4p.(3P*)"	"z 3D*"	"2"	5	5		
"3893.591"	"3893.587"	"7.00e+03"	C+	"2.1535471"	"2.4719790"	"3d3.(2D2).4s"	"a 3D"	"1"	"3d2.(3F).4s.4p.(3P*)"	"z 3D*"	"1"	3	3		
