obs_wl_vac(nm)	ritz_wl_vac(nm)	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	
""	"397.1164910"	"2.6093e+06"	AAA	"10.19880615024"	"[13.320917703]"	"2p"	"2P*"	"1/2"	"7d"	"2D"	"3/2"	2	4		
""	"397.1166123"	"1.5289e+05"	AAA	"10.19880615024"	"[13.320916750]"	"2p"	"2P*"	"1/2"	"7s"	"2S"	"1/2"	2	2		
""	"397.1170473"	"1.7972e+06"	AAA	"10.19881052514816"	"[13.320917704]"	"2s"	"2S"	"1/2"	"7p"	"2P*"	"3/2"	2	4		
""	"397.1171818"	"1.7972e+06"	AAA	"10.19881052514816"	"[13.320916647]"	"2s"	"2S"	"1/2"	"7p"	"2P*"	"1/2"	2	2		
"397.1198"	"397.12020"	"4.3889e+05"	AAA	"10.1988358"	"13.32091817"	"2"	""	""	"7"	""	""	8	98		
""	"397.1222163"	"3.1311e+06"	AAA	"10.19885151459"	"[13.320918056]"	"2p"	"2P*"	"3/2"	"7d"	"2D"	"5/2"	4	6		
""	"397.1222611"	"5.2183e+05"	AAA	"10.19885151459"	"[13.320917703]"	"2p"	"2P*"	"3/2"	"7d"	"2D"	"3/2"	4	4		
""	"397.1223825"	"3.0581e+05"	AAA	"10.19885151459"	"[13.320916750]"	"2p"	"2P*"	"3/2"	"7s"	"2S"	"1/2"	4	2		
""	"410.285985517"	"4.2877e+06"	AAA	"10.19880615024"	"[13.22070313941]"	"2p"	"2P*"	"1/2"	"6d"	"2D"	"3/2"	2	4		
""	"410.286191087"	"2.4501e+05"	AAA	"10.19880615024"	"13.22070162532"	"2p"	"2P*"	"1/2"	"6s"	"2S"	"1/2"	2	2		
""	"410.286579132"	"2.8583e+06"	AAA	"10.19881052514816"	"[13.22070314214]"	"2s"	"2S"	"1/2"	"6p"	"2P*"	"3/2"	2	4		
""	"410.286807250"	"2.8584e+06"	AAA	"10.19881052514816"	"[13.22070146198]"	"2s"	"2S"	"1/2"	"6p"	"2P*"	"1/2"	2	2		
"410.2892"	"410.28991"	"9.7320e+05"	AAA	"10.1988358"	"13.22070389"	"2"	""	""	"6"	""	""	8	72		
""	"410.292068748"	"5.1450e+06"	AAA	"10.19885151459"	"13.22070369934"	"2p"	"2P*"	"3/2"	"6d"	"2D"	"5/2"	4	6		
""	"410.292144772"	"8.5748e+05"	AAA	"10.19885151459"	"[13.22070313941]"	"2p"	"2P*"	"3/2"	"6d"	"2D"	"3/2"	4	4		
""	"410.292350348"	"4.9006e+05"	AAA	"10.19885151459"	"13.22070162532"	"2p"	"2P*"	"3/2"	"6s"	"2S"	"1/2"	4	2		
""	"434.1647191"	"7.8548e+06"	AAA	"10.19880615024"	"13.054501074"	"2p"	"2P*"	"1/2"	"5d"	"2D"	"3/2"	2	4		
""	"434.1651159"	"4.2955e+05"	AAA	"10.19880615024"	"[13.054498464]"	"2p"	"2P*"	"1/2"	"5s"	"2S"	"1/2"	2	2		
""	"434.1653824"	"4.9483e+06"	AAA	"10.19881052514816"	"13.054501086"	"2s"	"2S"	"1/2"	"5p"	"2P*"	"3/2"	2	4		
""	"434.1658238"	"4.9484e+06"	AAA	"10.19881052514816"	"13.054498182"	"2s"	"2S"	"1/2"	"5p"	"2P*"	"1/2"	2	2		
"434.1692"	"434.1691"	"2.5304e+06"	AAA	"10.1988358"	"13.0545017"	"2"	""	""	"5"	""	""	8	50		
""	"434.1714690"	"9.4254e+06"	AAA	"10.19885151459"	"[13.054502042]"	"2p"	"2P*"	"3/2"	"5d"	"2D"	"5/2"	4	6		
""	"434.1716161"	"1.5709e+06"	AAA	"10.19885151459"	"13.054501074"	"2p"	"2P*"	"3/2"	"5d"	"2D"	"3/2"	4	4		
""	"434.1720130"	"8.5920e+05"	AAA	"10.19885151459"	"[13.054498464]"	"2p"	"2P*"	"3/2"	"5s"	"2S"	"1/2"	4	2		
""	"486.26365622"	"1.7188e+07"	AAA	"10.19880615024"	"12.7485381084"	"2p"	"2P*"	"1/2"	"4d"	"2D"	"3/2"	2	4		
"486.264488953"	"486.264488968"	"9.6680e+06"	AAA	"10.19881052514816"	"12.74853811674"	"2s"	"2S"	"1/2"	"4p"	"2P*"	"3/2"	2	4		
""	"486.264631087"	"8.5941e+05"	AAA	"10.19880615024"	"12.74853299663"	"2p"	"2P*"	"1/2"	"4s"	"2S"	"1/2"	2	2		
"486.265570377"	"486.265570389"	"9.6682e+06"	AAA	"10.19881052514816"	"12.74853244632"	"2s"	"2S"	"1/2"	"4p"	"2P*"	"1/2"	2	2		
"486.271"	"486.2691"	"8.4193e+06"	AAA	"10.1988358"	"12.7485393"	"2"	""	""	"4"	""	""	8	32		
""	"486.271947584"	"2.0625e+07"	AAA	"10.19885151459"	"12.74853999753"	"2p"	"2P*"	"3/2"	"4d"	"2D"	"5/2"	4	6		
""	"486.27230788"	"3.4375e+06"	AAA	"10.19885151459"	"12.7485381084"	"2p"	"2P*"	"3/2"	"4d"	"2D"	"3/2"	4	4		
""	"486.273282785"	"1.7190e+06"	AAA	"10.19885151459"	"12.74853299663"	"2p"	"2P*"	"3/2"	"4s"	"2S"	"1/2"	4	2		
"656.4522552"	"656.4522556"	"5.3877e+07"	AAA	"10.19880615024"	"12.0875070783"	"2p"	"2P*"	"1/2"	"3d"	"2D"	"3/2"	2	4		
