obs_wl_vac(nm)	ritz_wl_vac(nm)	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	
""	"3531.381"	"3.50e+05"	D+	"13.2638891"	"13.6149817"	"2s2.2p2.(3P).4p"	"4P*"	"1/2"	"2s2.2p2.(3P).5s"	"4P"	"1/2"	2	2		
""	"3546.790"	"9.34e+05"	D+	"13.2709052"	"13.6204726"	"2s2.2p2.(3P).4p"	"4P*"	"5/2"	"2s2.2p2.(3P).5s"	"4P"	"3/2"	6	4		
""	"3547.673"	"5.09e+05"	C	"13.3442064"	"13.6936867"	"2s2.2p2.(3P).4p"	"2P*"	"3/2"	"2s2.2p2.(3P).4d"	"2D"	"3/2"	4	4		
""	"3550.883"	"1.72e+06"	D+	"13.2658173"	"13.6149817"	"2s2.2p2.(3P).4p"	"4P*"	"3/2"	"2s2.2p2.(3P).5s"	"4P"	"1/2"	4	2		
""	"3571.605"	"7.8e+02"	C	"12.0096116"	"12.3567502"	"2s2.2p2.(3P).3p"	"2D*"	"5/2"	"2s2.2p2.(1D).3s"	"2D"	"3/2"	6	4		
""	"3572.223"	"7.2e+03"	C	"12.0096116"	"12.3566901"	"2s2.2p2.(3P).3p"	"2D*"	"5/2"	"2s2.2p2.(1D).3s"	"2D"	"5/2"	6	6		
""	"3638.8"	"1.95e+05"	D+	"13.8244077"	"14.16513"	"2s2.2p2.(3P).5p"	"4S*"	"3/2"	"2s2.2p2.(3P).6d"	"4P"	"1/2"	4	2		
""	"3705.6"	"1.84e+05"	D+	"13.8244077"	"14.15900"	"2s2.2p2.(3P).5p"	"4S*"	"3/2"	"2s2.2p2.(3P).6d"	"4P"	"3/2"	4	4		
""	"3717.2"	"1.83e+05"	D+	"13.8244077"	"14.15795"	"2s2.2p2.(3P).5p"	"4S*"	"3/2"	"2s2.2p2.(3P).6d"	"4P"	"5/2"	4	6		
""	"3764.048"	"2.73e+05"	D+	"13.3392701"	"13.6686606"	"2s2.2p2.(3P).4p"	"2P*"	"1/2"	"2s2.2p2.(3P).4d"	"2P"	"1/2"	2	2		
""	"3780.494"	"4.26e+04"	D+	"13.8244077"	"14.1523654"	"2s2.2p2.(3P).5p"	"4S*"	"3/2"	"2s2.2p2.(3P).7s"	"4P"	"5/2"	4	6		
""	"3791.274"	"2.57e+05"	D+	"12.9706652"	"13.2976904"	"2s2.2p2.(3P).3d"	"2P"	"3/2"	"2s2.2p2.(3P).4p"	"2D*"	"5/2"	4	6		
""	"3799.915"	"6.65e+04"	D+	"13.3392701"	"13.6655516"	"2s2.2p2.(3P).4p"	"2P*"	"1/2"	"2s2.2p2.(3P).4d"	"2P"	"3/2"	2	4		
""	"3816.048"	"9.49e+05"	D+	"12.9966572"	"13.3215593"	"2s2.2p2.(3P).3d"	"4P"	"5/2"	"2s2.2p2.(3P).4p"	"4S*"	"3/2"	6	4		
""	"3821.315"	"1.31e+05"	D+	"13.3442064"	"13.6686606"	"2s2.2p2.(3P).4p"	"2P*"	"3/2"	"2s2.2p2.(3P).4d"	"2P"	"1/2"	4	2		
""	"3858.287"	"3.17e+05"	D+	"13.3442064"	"13.6655516"	"2s2.2p2.(3P).4p"	"2P*"	"3/2"	"2s2.2p2.(3P).4d"	"2P"	"3/2"	4	4		
""	"3867.14"	"6.08e+05"	D+	"13.000950"	"13.3215593"	"2s2.2p2.(3P).3d"	"4P"	"3/2"	"2s2.2p2.(3P).4p"	"4S*"	"3/2"	4	4		
""	"3891.376"	"3.90e+04"	D+	"13.8244077"	"14.1430205"	"2s2.2p2.(3P).5p"	"4S*"	"3/2"	"2s2.2p2.(3P).7s"	"4P"	"3/2"	4	4		
