obs_wl_vac(nm)	ritz_wl_vac(nm)	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	
""	"199.201154"	"8.e+02"	D	"1.2637284"	"7.48779869"	"2s2.2p2"	"1D"	"2"	"2s2.2p.3s"	"3P*"	"2"	5	5		
"199.3627"	"199.362036"	"8.2e+04"	B	"1.2637284"	"7.48277598"	"2s2.2p2"	"1D"	"2"	"2s2.2p.3s"	"3P*"	"1"	5	3		
"247.93098"	"247.931003"	"2.8e+07"	C+	"2.6840136"	"7.68476777"	"2s2.2p2"	"1S"	"0"	"2s2.2p.3s"	"1P*"	"1"	1	3		
"258.36740"	"258.367033"	"5.8e+03"	C+	"2.6840136"	"7.48277598"	"2s2.2p2"	"1S"	"0"	"2s2.2p.3s"	"3P*"	"1"	1	3		
"290.315"	"290.30462"	"4.3e+05"	D	"8.84658790"	"13.1174190"	"2s2.2p.3p"	"3P"	"0"	"2s.2p3"	"3S*"	"1"	1	3		
"290.411"	"290.40910"	"1.3e+06"	D	"8.848124381"	"13.1174190"	"2s2.2p.3p"	"3P"	"1"	"2s.2p3"	"3S*"	"1"	3	3		
"290.580"	"290.58187"	"2.2e+06"	D	"8.850662829"	"13.1174190"	"2s2.2p.3p"	"3P"	"2"	"2s.2p3"	"3S*"	"1"	5	3		
"296.57119"	"296.57130"	"9.e+00"	D	"0.0020354130"	"4.1826219"	"2s2.2p2"	"3P"	"1"	"2s.2p3"	"5S*"	"2"	3	5		
"296.80905"	"296.80894"	"2.1e+01"	D	"0.0053825826"	"4.1826219"	"2s2.2p2"	"3P"	"2"	"2s.2p3"	"5S*"	"2"	5	5		
"427.02212"	"427.02193"	"2.1e+06"	E	"7.68476777"	"10.5882298"	"2s2.2p.3s"	"1P*"	"1"	"2s2.2p.5p"	"1D"	"2"	3	5		
"437.26098"	"437.26099"	"1.27e+06"	B	"7.68476777"	"10.52024138"	"2s2.2p.3s"	"1P*"	"1"	"2s2.2p.5p"	"1P"	"1"	3	3		
"462.28639"	"462.28637"	"2.3e-03"	C+	"0.0020354130"	"2.6840136"	"2s2.2p2"	"3P"	"1"	"2s2.2p2"	"1S"	"0"	3	1	M1	
"462.86398"	"462.86404"	"2.2e-05"	C	"0.0053825826"	"2.6840136"	"2s2.2p2"	"3P"	"2"	"2s2.2p2"	"1S"	"0"	5	1	E2	
"467.797"	"467.799017"	"2.7e+03"	E	"7.48779869"	"10.13817190"	"2s2.2p.3s"	"3P*"	"2"	"2s2.2p.4p"	"1D"	"2"	5	5		
"473.5586"	"473.558708"	"2.6e+05"	C	"7.945771557"	"10.56390942"	"2s.2p3"	"3D*"	"3"	"2s2.2p.5p"	"3P"	"2"	7	5		
""	"473.624411"	"3.1e+03"	D	"7.94613476"	"10.56390942"	"2s.2p3"	"3D*"	"1"	"2s2.2p.5p"	"3P"	"2"	3	5		
"473.6490"	"473.648964"	"4.6e+04"	C	"7.94627046"	"10.56390942"	"2s.2p3"	"3D*"	"2"	"2s2.2p.5p"	"3P"	"2"	5	5		
"473.9538"	"473.954584"	"7.6e+04"	C	"7.94613476"	"10.56208579"	"2s.2p3"	"3D*"	"1"	"2s2.2p.5p"	"3P"	"1"	3	3		
"473.9791"	"473.979172"	"2.3e+05"	C	"7.94627046"	"10.56208579"	"2s.2p3"	"3D*"	"2"	"2s2.2p.5p"	"3P"	"1"	5	3		
"474.3896"	"474.3887"	"3.0e+05"	C	"7.94613476"	"10.559692"	"2s.2p3"	"3D*"	"1"	"2s2.2p.5p"	"3P"	"0"	3	1		
"476.36350"	"476.363710"	"3.4e+05"	C	"7.48039414"	"10.083115460"	"2s2.2p.3s"	"3P*"	"0"	"2s2.2p.4p"	"3P"	"1"	1	3		
"476.38570"	"476.385648"	"2.7e+05"	C	"7.48277598"	"10.085377438"	"2s2.2p.3s"	"3P*"	"1"	"2s2.2p.4p"	"3P"	"2"	3	5		
"476.80026"	"476.800045"	"2.4e+05"	C	"7.48277598"	"10.083115460"	"2s2.2p.3s"	"3P*"	"1"	"2s2.2p.4p"	"3P"	"1"	3	3		
"477.135766"	"477.135750"	"1.1e+06"	C	"7.48277598"	"10.08128590"	"2s2.2p.3s"	"3P*"	"1"	"2s2.2p.4p"	"3P"	"0"	3	1		
"477.306765"	"477.306793"	"8.0e+05"	C	"7.48779869"	"10.085377438"	"2s2.2p.3s"	"3P*"	"2"	"2s2.2p.4p"	"3P"	"2"	5	5		
"477.7242"	"477.722795"	"4.8e+05"	C	"7.48779869"	"10.083115460"	"2s2.2p.3s"	"3P*"	"2"	"2s2.2p.4p"	"3P"	"1"	5	3		
"481.4261"	"481.426179"	"4.0e+04"	C	"7.48039414"	"10.055746371"	"2s2.2p.3s"	"3P*"	"0"	"2s2.2p.4p"	"3S"	"1"	1	3		
