obs_wl_vac(nm)	ritz_wl_vac(nm)	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	
"545.00234"	"545.00228"	"4.65e+05"	B+	"18.38162323"	"20.65655315"	"2s2.2p5.(2P*<3/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<1/2>).5s"	"2[1/2]*"	"0"	3	1		
"556.39863"	"556.39862"	"1.43e+05"	C	"18.57583601"	"20.80417004"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"2"	"2s2.2p5.(2P*<1/2>).4d"	"2[3/2]*"	"2"	5	5		
"556.43110"	"556.43116"	"9.88e+05"	C+	"18.57583601"	"20.80403974"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"2"	"2s2.2p5.(2P*<1/2>).4d"	"2[5/2]*"	"3"	5	7		
"556.45980"	"556.45982"	"1.02e+05"	C	"18.57583601"	"20.80392497"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"2"	"2s2.2p5.(2P*<1/2>).4d"	"2[5/2]*"	"2"	5	5		
"565.41352"	"565.41345"	"7.37e+05"	C+	"18.61270528"	"20.80551122"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<1/2>).4d"	"2[3/2]*"	"1"	3	3		
"565.75955"	"565.75949"	"3.66e+05"	C+	"18.61270528"	"20.80417004"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<1/2>).4d"	"2[3/2]*"	"2"	3	5		
"565.82287"	"565.82276"	"2.95e+06"	C+	"18.61270528"	"20.80392497"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<1/2>).4d"	"2[5/2]*"	"2"	3	5		
"566.41204"	"566.41190"	"5.31e+05"	B+	"18.38162323"	"20.57056379"	"2s2.2p5.(2P*<3/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<3/2>).5s"	"2[3/2]*"	"1"	3	3		
"569.13950"	"569.13943"	"1.41e+06"	B+	"18.38162323"	"20.56007355"	"2s2.2p5.(2P*<3/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<3/2>).5s"	"2[3/2]*"	"2"	3	5		
"572.04663"	"572.04683"	"2.54e+05"	C+	"18.63679156"	"20.80417004"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<1/2>).4d"	"2[3/2]*"	"2"	5	5		
"572.08114"	"572.08122"	"9.84e+05"	C+	"18.63679156"	"20.80403974"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<1/2>).4d"	"2[5/2]*"	"3"	5	7		
"572.11167"	"572.11152"	"1.96e+05"	C	"18.63679156"	"20.80392497"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<1/2>).4d"	"2[5/2]*"	"2"	5	5		
"574.98929"	"574.98923"	"3.34e+06"	C+	"18.55510805"	"20.71139537"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"3"	"2s2.2p5.(2P*<3/2>).4d"	"2[5/2]*"	"3"	7	7		
"575.02391"	"575.02431"	"2.53e+05"	C+	"18.55510805"	"20.71126380"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"3"	"2s2.2p5.(2P*<3/2>).4d"	"2[5/2]*"	"2"	7	5		
"576.21862"	"576.21859"	"5.06e+05"	C+	"18.55510805"	"20.70679493"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"3"	"2s2.2p5.(2P*<3/2>).4d"	"2[3/2]*"	"2"	7	5		
"576.56511"	"576.56516"	"5.50e+05"	C+	"18.55510805"	"20.70550158"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"3"	"2s2.2p5.(2P*<3/2>).4d"	"2[7/2]*"	"3"	7	7		
"576.60175"	"576.60176"	"1.12e+07"	B	"18.55510805"	"20.70536507"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"3"	"2s2.2p5.(2P*<3/2>).4d"	"2[7/2]*"	"4"	7	9		
"577.19070"	"577.19135"	"4.04e+05"	C+	"18.96595369"	"21.11401428"	"2s2.2p5.(2P*<1/2>).3p"	"2[1/2]"	"0"	"2s2.2p5.(2P*<1/2>).5d"	"2[3/2]*"	"1"	1	3		
"580.56993"	"580.57013"	"1.88e+05"	C+	"18.57583601"	"20.71139537"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"2"	"2s2.2p5.(2P*<3/2>).4d"	"2[5/2]*"	"3"	5	7		
"580.60590"	"580.60590"	"3.60e+06"	C+	"18.57583601"	"20.71126380"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"2"	"2s2.2p5.(2P*<3/2>).4d"	"2[5/2]*"	"2"	5	5		
"581.30179"	"581.30171"	"7.37e+05"	C+	"18.57583601"	"20.70870776"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"2"	"2s2.2p5.(2P*<3/2>).4d"	"2[3/2]*"	"1"	5	3		
"581.82346"	"581.82350"	"1.73e+05"	C	"18.57583601"	"20.70679493"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"2"	"2s2.2p5.(2P*<3/2>).4d"	"2[3/2]*"	"2"	5	5		
"582.17694"	"582.17685"	"8.60e+06"	C+	"18.57583601"	"20.70550158"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"2"	"2s2.2p5.(2P*<3/2>).4d"	"2[7/2]*"	"3"	5	7		
"583.05223"	"583.05227"	"2.87e+05"	C	"18.57583601"	"20.70230399"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"2"	"2s2.2p5.(2P*<3/2>).4d"	"2[1/2]*"	"1"	5	3		
"585.41101"	"585.41101"	"6.15e+07"	AA	"16.84805369"	"18.96595369"	"2s2.2p5.(2P*<1/2>).3s"	"2[1/2]*"	"1"	"2s2.2p5.(2P*<1/2>).3p"	"2[1/2]"	"0"	3	1		
"587.00430"	"587.00420"	"8.26e+05"	C+	"18.69335943"	"20.80551122"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<1/2>).4d"	"2[3/2]*"	"1"	3	3		
"587.37725"	"587.37718"	"6.69e+05"	C+	"18.69335943"	"20.80417004"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<1/2>).4d"	"2[3/2]*"	"2"	3	5		
"587.44552"	"587.44538"	"6.07e+06"	C+	"18.69335943"	"20.80392497"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<1/2>).4d"	"2[5/2]*"	"2"	3	5		
"588.35252"	"588.35254"	"1.15e+07"	B+	"16.61907009"	"18.72638145"	"2s2.2p5.(2P*<3/2>).3s"	"2[3/2]*"	"2"	"2s2.2p5.(2P*<1/2>).3p"	"2[1/2]"	"1"	5	3		
"589.99633"	"589.99636"	"2.01e+05"	C	"18.70407118"	"20.80551122"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<1/2>).4d"	"2[3/2]*"	"1"	5	3		
"590.37300"	"590.37315"	"7.35e+05"	C+	"18.70407118"	"20.80417004"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<1/2>).4d"	"2[3/2]*"	"2"	5	5		
"590.40980"	"590.40978"	"8.56e+06"	C+	"18.70407118"	"20.80403974"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<1/2>).4d"	"2[5/2]*"	"3"	5	7		
"590.44192"	"590.44205"	"1.25e+06"	C+	"18.70407118"	"20.80392497"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<1/2>).4d"	"2[5/2]*"	"2"	5	5		
"590.80661"	"590.80648"	"4.51e+06"	C+	"18.61270528"	"20.71126380"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<3/2>).4d"	"2[5/2]*"	"2"	3	5		
"591.5272"	"591.52696"	"3.19e+06"	C+	"18.61270528"	"20.70870776"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<3/2>).4d"	"2[3/2]*"	"1"	3	3		
"592.05469"	"592.05460"	"2.97e+06"	C+	"18.71137667"	"20.80551122"	"2s2.2p5.(2P*<3/2>).3p"	"2[1/2]"	"0"	"2s2.2p5.(2P*<1/2>).4d"	"2[3/2]*"	"1"	1	3		
"592.06691"	"592.06729"	"4.15e+05"	C+	"18.61270528"	"20.70679493"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<3/2>).4d"	"2[3/2]*"	"2"	3	5		
"593.60964"	"593.60980"	"1.08e+06"	C+	"18.61270528"	"20.70135337"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<3/2>).4d"	"2[1/2]*"	"0"	3	1		
"594.09609"	"594.09623"	"2.00e+05"	B+	"18.57583601"	"20.66277398"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"2"	"2s2.2p5.(2P*<1/2>).5s"	"2[1/2]*"	"1"	5	3		
