obs_wl_vac(nm)	ritz_wl_vac(nm)	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	
""	"793.2987"	"6.00e+04"	E	"5.9459158"	"7.5088100"	"3s.3d"	"3D"	"3"	"3s.10f"	"3F*"	"3"	7	7		
"793.2988"	"793.2995"	"4.52e+05"	D	"5.9459174"	"7.5088100"	"3s.3d"	"3D"	"1"	"3s.10f"	"3F*"	"2"	3	5		
"794.926"	"794.928"	"2.91e+04"	E	"5.9315428"	"7.491233"	"3s.4p"	"3P*"	"0"	"3s.11s"	"3S"	"1"	1	3		
""	"795.137"	"8.71e+04"	D	"5.9319513"	"7.491233"	"3s.4p"	"3P*"	"1"	"3s.11s"	"3S"	"1"	3	3		
"795.558"	"795.563"	"1.45e+05"	D	"5.9327880"	"7.491233"	"3s.4p"	"3P*"	"2"	"3s.11s"	"3S"	"1"	5	3		
"804.994"	"804.9933"	"3.53e+05"	E	"5.9315428"	"7.4717320"	"3s.4p"	"3P*"	"0"	"3s.9d"	"3D"	"1"	1	3		
"805.2068"	"805.2069"	"4.78e+05"	D	"5.9319513"	"7.4717320"	"3s.4p"	"3P*"	"1"	"3s.9d"	"3D"	"2"	3	5		
""	"805.2069"	"2.65e+05"	E	"5.9319513"	"7.4717320"	"3s.4p"	"3P*"	"1"	"3s.9d"	"3D"	"1"	3	3		
""	"805.6446"	"1.76e+04"	E	"5.9327880"	"7.4717320"	"3s.4p"	"3P*"	"2"	"3s.9d"	"3D"	"1"	5	3		
""	"805.6446"	"1.59e+05"	E	"5.9327880"	"7.4717320"	"3s.4p"	"3P*"	"2"	"3s.9d"	"3D"	"2"	5	5		
"805.6447"	"805.6446"	"6.36e+05"	D	"5.9327880"	"7.4717320"	"3s.4p"	"3P*"	"2"	"3s.9d"	"3D"	"3"	5	7		
""	"810.0934"	"1.20e+05"	E	"5.9459136"	"7.4764062"	"3s.3d"	"3D"	"2"	"3s.9f"	"3F*"	"2"	5	5		
""	"810.0946"	"3.37e+03"	E	"5.9459158"	"7.4764062"	"3s.3d"	"3D"	"3"	"3s.9f"	"3F*"	"2"	7	5		
""	"810.0946"	"8.55e+04"	E	"5.9459158"	"7.4764062"	"3s.3d"	"3D"	"3"	"3s.9f"	"3F*"	"3"	7	7		
"810.0951"	"810.0934"	"6.82e+05"	D	"5.9459136"	"7.4764062"	"3s.3d"	"3D"	"2"	"3s.9f"	"3F*"	"3"	5	7		
"810.0951"	"810.0946"	"7.68e+05"	D+	"5.9459158"	"7.4764062"	"3s.3d"	"3D"	"3"	"3s.9f"	"3F*"	"4"	7	9		
