obs_wl_vac(nm)	ritz_wl_vac(nm)	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	
"615.768"	"615.7674"	"5.72e+06"	B+	"10.7402250"	"12.7537158"	"2s2.2p3.(4S*).3p"	"5P"	"1"	"2s2.2p3.(4S*).4d"	"5D*"	"1"	3	3		
""	"615.7693"	"2.67e+06"	B+	"10.7402250"	"12.7537097"	"2s2.2p3.(4S*).3p"	"5P"	"1"	"2s2.2p3.(4S*).4d"	"5D*"	"2"	3	5		
""	"615.8441"	"1.91e+06"	B+	"10.7404756"	"12.7537158"	"2s2.2p3.(4S*).3p"	"5P"	"2"	"2s2.2p3.(4S*).4d"	"5D*"	"1"	5	3		
""	"615.8459"	"4.45e+06"	B+	"10.7404756"	"12.7537097"	"2s2.2p3.(4S*).3p"	"5P"	"2"	"2s2.2p3.(4S*).4d"	"5D*"	"2"	5	5		
"615.847"	"615.8482"	"5.08e+06"	B+	"10.7404756"	"12.7537024"	"2s2.2p3.(4S*).3p"	"5P"	"2"	"2s2.2p3.(4S*).4d"	"5D*"	"3"	5	7		
""	"615.9854"	"5.07e+05"	B+	"10.7409314"	"12.7537097"	"2s2.2p3.(4S*).3p"	"5P"	"3"	"2s2.2p3.(4S*).4d"	"5D*"	"2"	7	5		
""	"615.9876"	"2.54e+06"	B+	"10.7409314"	"12.7537024"	"2s2.2p3.(4S*).3p"	"5P"	"3"	"2s2.2p3.(4S*).4d"	"5D*"	"3"	7	7		
"615.988"	"615.9892"	"7.62e+06"	B+	"10.7409314"	"12.7536973"	"2s2.2p3.(4S*).3p"	"5P"	"3"	"2s2.2p3.(4S*).4d"	"5D*"	"4"	7	9		
""	"630.2046"	"5.63e-03"	B+	"0.0000000"	"1.9673642"	"2s2.2p4"	"3P"	"2"	"2s2.2p4"	"1D"	"2"	5	5	M1	
""	"630.2046"	"2.11e-05"	C+	"0.0000000"	"1.9673642"	"2s2.2p4"	"3P"	"2"	"2s2.2p4"	"1D"	"2"	5	5	E2	
""	"632.5134"	"1.81e+04"	C	"12.0870184"	"14.0472014"	"2s2.2p3.(4S*).3d"	"3D*"	"1"	"2s2.2p3.(2D*).3p"	"3D"	"1"	3	3		
""	"632.5162"	"6.02e+03"	D	"12.0870271"	"14.0472014"	"2s2.2p3.(4S*).3d"	"3D*"	"2"	"2s2.2p3.(2D*).3p"	"3D"	"1"	5	3		
""	"632.6521"	"3.61e+03"	D	"12.0870184"	"14.0467717"	"2s2.2p3.(4S*).3d"	"3D*"	"1"	"2s2.2p3.(2D*).3p"	"3D"	"2"	3	5		
