obs_wl_vac(nm)	ritz_wl_vac(nm)	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	
"688.634"	"688.634"	"9.13e+05"	B	"7.303641"	"9.104078"	"1s2.2s.3p"	"3P*"	"2"	"1s2.2s.8d"	"3D"	"3"	5	7		
""	"705.17"	"2.91e+05"	B	"7.303596"	"9.06181"	"1s2.2s.3p"	"3P*"	"1"	"1s2.2s.8s"	"3S"	"1"	3	3		
""	"705.17"	"9.67e+04"	B	"7.303596"	"9.06181"	"1s2.2s.3p"	"3P*"	"0"	"1s2.2s.8s"	"3S"	"1"	1	3		
""	"705.19"	"4.83e+05"	B	"7.303641"	"9.06181"	"1s2.2s.3p"	"3P*"	"2"	"1s2.2s.8s"	"3S"	"1"	5	3		
"715.637"	"715.637"	"5.55e+05"	B	"7.303596"	"9.036096"	"1s2.2s.3p"	"3P*"	"1"	"1s2.2s.7d"	"3D"	"1"	3	3		
"715.637"	"715.637"	"7.39e+05"	B	"7.303596"	"9.036096"	"1s2.2s.3p"	"3P*"	"0"	"1s2.2s.7d"	"3D"	"1"	1	3		
"715.637"	"715.638"	"9.99e+05"	B	"7.303596"	"9.036094"	"1s2.2s.3p"	"3P*"	"1"	"1s2.2s.7d"	"3D"	"2"	3	5		
"715.662"	"715.656"	"3.70e+04"	B	"7.303641"	"9.036096"	"1s2.2s.3p"	"3P*"	"2"	"1s2.2s.7d"	"3D"	"1"	5	3		
"715.662"	"715.657"	"3.33e+05"	B	"7.303641"	"9.036094"	"1s2.2s.3p"	"3P*"	"2"	"1s2.2s.7d"	"3D"	"2"	5	5		
"715.662"	"715.662"	"1.33e+06"	B	"7.303641"	"9.036082"	"1s2.2s.3p"	"3P*"	"2"	"1s2.2s.7d"	"3D"	"3"	5	7		
"721.1121"	"721.1119"	"5.70e+06"	B	"7.0525370"	"8.771885"	"1s2.2p2"	"1D"	"2"	"1s2.2s.5f"	"1F*"	"3"	5	7		
""	"721.126"	"1.63e+02"	C	"7.0525370"	"8.771850"	"1s2.2p2"	"1D"	"2"	"1s2.2s.5f"	"3F*"	"3"	5	7		
"731.018"	"731.021"	"3.34e+05"	B	"7.4622919"	"9.158335"	"1s2.2s.3p"	"1P*"	"1"	"1s2.2s.9d"	"1D"	"2"	3	5		
""	"743.65"	"4.58e+05"	B	"7.303596"	"8.97084"	"1s2.2s.3p"	"3P*"	"1"	"1s2.2s.7s"	"3S"	"1"	3	3		
