line_index,Z,symbol,transition,level,seat_i,seat_j,static_distance_m,static_radial_projection_m,lane_cosine,swept_mean_inverse_distance_m-1,swept_min_distance_m,swept_max_distance_m,swept_distance_variance_m2
14,17,Cl,3p⁵→3p⁴4s,upper,1,15,5.2933888714567986e-11,3.1360957136965837e-12,0.0,18916411653.98449,4.987318736693647e-11,5.5833167884767307e-11,2.4556620926202122e-24
14,17,Cl,3p⁵→3p⁴4s,upper,1,16,1.2122373115380295e-10,1.2122373115380295e-10,-1.0,8469780850.355373,1.1495153972640978e-10,1.2122373115380298e-10,4.916897777610506e-24
14,17,Cl,3p⁵→3p⁴4s,upper,2,3,2.9362271984510664e-11,2.9362271984510664e-11,-1.0,405696040231.78973,5.432222454313611e-13,2.8088080197016537e-11,1.0059143794476172e-22
14,17,Cl,3p⁵→3p⁴4s,upper,2,4,2.120823459844722e-11,1.4667957116061895e-11,0.0,45684178115.2546,1.7242487985668516e-11,2.6859583877464718e-11,1.2711804381863794e-23
14,17,Cl,3p⁵→3p⁴4s,upper,2,5,2.118285126284268e-11,1.4667957116061895e-11,0.0,75662791130.25307,8.747546548970274e-12,2.2043316874231e-11,2.848860047412255e-23
14,17,Cl,3p⁵→3p⁴4s,upper,2,6,2.118285126284268e-11,1.4667957116061895e-11,0.0,39438529026.537476,2.1204478692150717e-11,2.947476621656255e-11,9.57904082489767e-24
14,17,Cl,3p⁵→3p⁴4s,upper,2,7,2.1130531343012683e-11,1.4667957116061895e-11,0.0,41714070214.686646,1.982044439539841e-11,2.8584745543713263e-11,1.0557336732162596e-23
14,17,Cl,3p⁵→3p⁴4s,upper,2,8,2.1232403676998458e-11,1.4667957116061895e-11,0.0,51726223689.353615,1.419694138842083e-11,2.5018640434661855e-11,1.601838462749922e-23
14,17,Cl,3p⁵→3p⁴4s,upper,2,9,2.1232403676998458e-11,1.4667957116061895e-11,0.0,61073982950.84823,1.2152859269388126e-11,2.360956682960331e-11,2.105967410467021e-23
14,17,Cl,3p⁵→3p⁴4s,upper,2,10,3.155587666634283e-11,-3.155587666634283e-11,1.0,22211650832.882336,3.156239802188369e-11,6.088043096583872e-11,1.0550815123683014e-22
14,17,Cl,3p⁵→3p⁴4s,upper,2,11,6.213844541336878e-11,6.213844541336878e-11,-1.0,21597315088.82487,3.354586894418392e-11,6.210065969108999e-11,1.0561521879864326e-22
14,17,Cl,3p⁵→3p⁴4s,upper,2,12,5.295961782587076e-11,1.4667957116061895e-11,0.0,19453811238.299835,3.679837361520609e-11,6.495349185235659e-11,5.218722483662215e-23
14,17,Cl,3p⁵→3p⁴4s,upper,2,13,5.439453511372056e-11,1.4667957116061895e-11,0.0,18910205086.38046,3.820759706496839e-11,6.695448697315344e-11,5.2276593059388445e-23
14,17,Cl,3p⁵→3p⁴4s,upper,2,14,5.4394535113720545e-11,1.4667957116061895e-11,0.0,18910188740.167305,3.924771531309844e-11,6.681075864925618e-11,5.2276336429253e-23
14,17,Cl,3p⁵→3p⁴4s,upper,2,15,5.483895006361293e-11,1.4667957116061895e-11,0.0,18748137501.258205,3.8656682051860776e-11,6.671057651354851e-11,5.2303017199784686e-23
14,17,Cl,3p⁵→3p⁴4s,upper,2,16,1.0341967832404447e-10,-1.0341967832404447e-10,1.0,8501237398.668601,1.0342039327820862e-10,1.327550355872381e-10,1.0726247758707786e-22
14,17,Cl,3p⁵→3p⁴4s,upper,3,4,2.122647258206736e-11,1.469431486844877e-11,0.0,91653226989.29352,6.4848013340926455e-12,2.1286619821371515e-11,3.570530813208105e-23
14,17,Cl,3p⁵→3p⁴4s,upper,3,5,2.1201111082162642e-11,1.469431486844877e-11,0.0,45678490330.63709,1.8052922664063958e-11,2.722897252425121e-11,1.2657847400404278e-23
14,17,Cl,3p⁵→3p⁴4s,upper,3,6,2.1201111082162642e-11,1.469431486844877e-11,0.0,40143247014.84327,2.1291388688776638e-11,2.955009852936866e-11,9.928513397898443e-24
14,17,Cl,3p⁵→3p⁴4s,upper,3,7,2.1148836335186983e-11,1.469431486844877e-11,0.0,42938432542.87021,1.8880174362687712e-11,2.7887131994280888e-11,1.1200010640105163e-23
14,17,Cl,3p⁵→3p⁴4s,upper,3,8,2.1250620917928527e-11,1.469431486844877e-11,0.0,41480967158.56369,1.9844133789461303e-11,2.865782540011064e-11,1.067678711330552e-23
14,17,Cl,3p⁵→3p⁴4s,upper,3,9,2.1250620917928527e-11,1.469431486844877e-11,0.0,74918733755.67018,7.389592739805594e-12,2.1986108198020653e-11,2.8560327954804985e-23
14,17,Cl,3p⁵→3p⁴4s,upper,3,10,6.091814865085349e-11,6.091814865085349e-11,-1.0,22213651414.07531,3.228344660976422e-11,6.088055059693942e-11,1.0587784812783102e-22
14,17,Cl,3p⁵→3p⁴4s,upper,3,11,3.2776173428858125e-11,-3.2776173428858125e-11,1.0,21599495387.69582,3.278263293634628e-11,6.21533552384172e-11,1.0598978573721522e-22
14,17,Cl,3p⁵→3p⁴4s,upper,3,12,5.296692405413752e-11,1.469431486844877e-11,0.0,19453133165.298317,3.685653368838125e-11,6.468088442311173e-11,5.236931785325931e-23
14,17,Cl,3p⁵→3p⁴4s,upper,3,13,5.4401648630645946e-11,1.469431486844877e-11,0.0,18909576613.418262,3.809710836023221e-11,6.693094933059303e-11,5.245925366528332e-23
14,17,Cl,3p⁵→3p⁴4s,upper,3,14,5.440164863064594e-11,1.469431486844877e-11,0.0,18909558022.466324,3.909930850711725e-11,6.691493924240389e-11,5.2458957551440753e-23
14,17,Cl,3p⁵→3p⁴4s,upper,3,15,5.4846005940031006e-11,1.469431486844877e-11,0.0,18747513979.24886,3.888090421301748e-11,6.681921794158488e-11,5.248568752066537e-23
14,17,Cl,3p⁵→3p⁴4s,upper,3,16,1.3278195030855515e-10,1.3278195030855515e-10,-1.0,8501356971.637673,1.0341122656239469e-10,1.32768005511261e-10,1.0764718770583631e-22
14,17,Cl,3p⁵→3p⁴4s,upper,4,5,2.6501058233622015e-11,2.2959375454332624e-11,-0.49999999999999983,95288969258.54028,3.726184906028596e-12,2.6004524356760227e-11,6.481227906424901e-23
14,17,Cl,3p⁵→3p⁴4s,upper,4,6,2.6501058233622022e-11,2.2959375454332634e-11,-0.5000000000000004,66176912066.511894,9.118501510989743e-12,2.705358328142208e-11,4.9835252752525557e-23
14,17,Cl,3p⁵→3p⁴4s,upper,4,7,3.052817816668169e-11,3.052817816668169e-11,-1.0,77452600533.36685,5.055175517170755e-12,3.019516901607134e-11,8.405986528862958e-23
14,17,Cl,3p⁵→3p⁴4s,upper,4,8,1.533472150653285e-11,7.642262997609483e-12,0.49999999999999983,48469357074.8886,1.7895936735729867e-11,2.31380744408905e-11,4.0093480539583696e-24
14,17,Cl,3p⁵→3p⁴4s,upper,4,9,1.5334721506532848e-11,7.642262997609477e-12,0.5000000000000004,42349103442.45002,2.142061611035589e-11,2.610617073924036e-11,3.075351202287808e-24
14,17,Cl,3p⁵→3p⁴4s,upper,4,10,4.869582177525628e-11,1.5317971433063288e-11,0.0,21349850189.86665,3.159149106054829e-11,6.093474128115967e-11,5.63563913897104e-23
14,17,Cl,3p⁵→3p⁴4s,upper,4,11,4.988073283351893e-11,1.5317971433063288e-11,0.0,20802851352.034798,3.342696224926577e-11,6.245999855675898e-11,5.647445986281449e-23
14,17,Cl,3p⁵→3p⁴4s,upper,4,12,3.5569867529734665e-11,-3.5569867529734665e-11,1.0,20120427011.668644,3.5576519033156974e-11,6.61937983507817e-11,1.1529588016958906e-22
14,17,Cl,3p⁵→3p⁴4s,upper,4,13,6.148662513519679e-11,4.150774273923904e-11,-0.49999999999999983,19035082190.636307,3.809910380240481e-11,6.764704469043107e-11,7.092066408398177e-23
14,17,Cl,3p⁵→3p⁴4s,upper,4,14,6.148662513519677e-11,4.150774273923906e-11,-0.5000000000000004,19035107496.31895,3.717850397817413e-11,6.718964490977628e-11,7.092106080632485e-23
14,17,Cl,3p⁵→3p⁴4s,upper,4,15,6.815887867471464e-11,6.815887867471464e-11,-1.0,19342186150.93764,3.852466302149222e-11,6.814886561447318e-11,1.1544328773906768e-22
14,17,Cl,3p⁵→3p⁴4s,upper,4,16,1.1907699144948032e-10,1.5317971433063288e-11,0.0,8450600873.471995,1.0379439602040913e-10,1.326098908078794e-10,5.830560378171614e-23
14,17,Cl,3p⁵→3p⁴4s,upper,5,6,2.6470600011999254e-11,2.292421206380802e-11,-0.4999999999999997,81443526874.33878,5.204870829845012e-12,2.6332018876467574e-11,5.960955549830071e-23
14,17,Cl,3p⁵→3p⁴4s,upper,5,7,1.5246637030744723e-11,7.677704675729481e-12,0.49999999999999983,74568717877.68466,9.543979315816543e-12,1.7427724383205965e-11,8.810056648174164e-24
14,17,Cl,3p⁵→3p⁴4s,upper,5,8,3.0634224913446294e-11,3.0634224913446294e-11,-0.9999999999999999,71084628879.82938,6.184876168365777e-12,3.0446105278436894e-11,8.0933322731139e-23
14,17,Cl,3p⁵→3p⁴4s,upper,5,9,1.5317227699241176e-11,7.607099607084876e-12,0.4999999999999997,48522895682.34426,1.8241025479432235e-11,2.3511400957278996e-11,3.996250165117483e-24
14,17,Cl,3p⁵→3p⁴4s,upper,5,10,4.868477206692525e-11,1.528280804253868e-11,0.0,21351105514.121742,3.1317413589650905e-11,6.133227001921115e-11,5.610846061697689e-23
14,17,Cl,3p⁵→3p⁴4s,upper,5,11,4.9869945667203564e-11,1.528280804253868e-11,0.0,20804064972.94276,3.260972998075649e-11,6.260111874065278e-11,5.622605087853089e-23
14,17,Cl,3p⁵→3p⁴4s,upper,5,12,6.000704500753894e-11,4.072672752393764e-11,-0.49999999999999983,19589612039.47624,3.669113273273725e-11,6.572907103197155e-11,7.046594560201588e-23
14,17,Cl,3p⁵→3p⁴4s,upper,5,13,3.7096734569812834e-11,-3.709673456981283e-11,0.9999999999999999,19518423744.431366,3.7103284222151065e-11,6.765028044247963e-11,1.14890813242656e-22
14,17,Cl,3p⁵→3p⁴4s,upper,5,14,6.146289287891333e-11,4.147257934871442e-11,-0.4999999999999997,19035367871.491592,3.825410895059056e-11,6.727253434484399e-11,7.06063911044482e-23
14,17,Cl,3p⁵→3p⁴4s,upper,5,15,4.709743366276062e-11,-1.1137645578286988e-11,0.49999999999999983,18870213251.318344,3.8630298104818477e-11,6.778478762047001e-11,7.064742381879288e-23
14,17,Cl,3p⁵→3p⁴4s,upper,5,16,1.190724731644579e-10,1.528280804253868e-11,0.0,8450681385.753186,1.0365528372766329e-10,1.3271054926545487e-10,5.803983316994316e-23
14,17,Cl,3p⁵→3p⁴4s,upper,6,7,1.5246637030744716e-11,7.677704675729475e-12,0.5000000000000004,103030233891.64226,5.746740796333787e-12,1.5910986156510437e-11,1.443222801058539e-23
14,17,Cl,3p⁵→3p⁴4s,upper,6,8,1.5317227699241176e-11,7.607099607084879e-12,0.4999999999999997,74050557757.88069,1.0253518047479772e-11,1.8032903171222086e-11,8.795223549328762e-24
14,17,Cl,3p⁵→3p⁴4s,upper,6,9,3.0634224913446294e-11,3.0634224913446294e-11,-1.0,153859240633.86136,1.698869277115909e-12,2.9614674226340467e-11,1.0184365991925638e-22
14,17,Cl,3p⁵→3p⁴4s,upper,6,10,4.868477206692525e-11,1.528280804253868e-11,0.0,21351021006.579338,3.249686062176932e-11,6.095014373968302e-11,5.610758287988204e-23
14,17,Cl,3p⁵→3p⁴4s,upper,6,11,4.9869945667203564e-11,1.528280804253868e-11,0.0,20804049929.778446,3.330443234314342e-11,6.197849899614205e-11,5.622592141987308e-23
14,17,Cl,3p⁵→3p⁴4s,upper,6,12,6.000704500753894e-11,4.0726727523937675e-11,-0.5000000000000004,19589643953.99478,3.560922072934935e-11,6.550174301481637e-11,7.046639532055886e-23
14,17,Cl,3p⁵→3p⁴4s,upper,6,13,6.146289287891334e-11,4.1472579348714423e-11,-0.4999999999999997,19035362763.25555,3.8160873747882614e-11,6.765484420797114e-11,7.060630573713108e-23
14,17,Cl,3p⁵→3p⁴4s,upper,6,14,3.709673456981282e-11,-3.709673456981282e-11,1.0,19518423744.431393,3.710328422215103e-11,6.765028044247959e-11,1.1489081324265599e-22
14,17,Cl,3p⁵→3p⁴4s,upper,6,15,4.709743366276061e-11,-1.1137645578287014e-11,0.5000000000000004,18870212264.894802,3.847616908978333e-11,6.810465259498964e-11,7.064740512829634e-23
14,17,Cl,3p⁵→3p⁴4s,upper,6,16,1.190724731644579e-10,1.528280804253868e-11,0.0,8450681431.910033,1.0364981852779523e-10,1.3271481774902247e-10,5.803984327632131e-23
14,17,Cl,3p⁵→3p⁴4s,upper,7,8,2.6467236597050692e-11,2.2885915169072207e-11,-0.49999999999999983,104372558791.14519,3.170893960638784e-12,2.5739991695510527e-11,6.694677398976747e-23
14,17,Cl,3p⁵→3p⁴4s,upper,7,9,2.6467236597050695e-11,2.2885915169072213e-11,-0.5000000000000004,71475526659.36108,6.492088088341279e-12,2.6595745308021523e-11,5.35028723756475e-23
14,17,Cl,3p⁵→3p⁴4s,upper,7,10,4.866203035656025e-11,1.5210206733618402e-11,0.0,21353725227.90663,3.118937004287164e-11,6.105114406809377e-11,5.559856164081743e-23
14,17,Cl,3p⁵→3p⁴4s,upper,7,11,4.98477446637675e-11,1.5210206733618402e-11,0.0,20806418180.32212,3.2892446083150766e-11,6.256493390919258e-11,5.571302899299458e-23
14,17,Cl,3p⁵→3p⁴4s,upper,7,12,6.609804569641636e-11,6.609804569641636e-11,-1.0,20113353465.798313,3.6684337179336265e-11,6.608817202232381e-11,1.1370578018667325e-22
14,17,Cl,3p⁵→3p⁴4s,upper,7,13,4.667186734438978e-11,-1.0979564572557347e-11,0.49999999999999983,19035938533.721443,3.839392821661246e-11,6.730406189939312e-11,6.995921605616012e-23
14,17,Cl,3p⁵→3p⁴4s,upper,7,14,4.667186734438976e-11,-1.0979564572557368e-11,0.5000000000000004,19035963089.605457,3.7720185659653045e-11,6.696416024828579e-11,6.995961282720707e-23
14,17,Cl,3p⁵→3p⁴4s,upper,7,15,3.763070050803295e-11,-3.763070050803295e-11,1.0,19336137256.832012,3.763718316558524e-11,6.803906453174929e-11,1.138525637368798e-22
14,17,Cl,3p⁵→3p⁴4s,upper,7,16,1.1906317664464894e-10,1.5210206733618402e-11,0.0,8450847100.401993,1.0405567092645528e-10,1.3238012469202088e-10,5.749299760551772e-23
14,17,Cl,3p⁵→3p⁴4s,upper,8,9,2.6589433988582014e-11,2.3027125306361415e-11,-0.4999999999999997,71961033054.49533,8.687306906064164e-12,2.6738642441677587e-11,5.517669632347795e-23
14,17,Cl,3p⁵→3p⁴4s,upper,8,10,4.870635286579942e-11,1.5351416870907613e-11,0.0,21348721032.48621,3.127191052093707e-11,6.080532315849799e-11,5.659333676620489e-23
14,17,Cl,3p⁵→3p⁴4s,upper,8,11,4.9891013811398315e-11,1.5351416870907613e-11,0.0,20801736142.296955,3.3458666655785034e-11,6.260901084475263e-11,5.671162686613532e-23
14,17,Cl,3p⁵→3p⁴4s,upper,8,12,4.521103543019689e-11,-1.0092502610491353e-11,0.49999999999999983,19589031565.569725,3.586461102170757e-11,6.589128612259734e-11,7.107769021235614e-23
14,17,Cl,3p⁵→3p⁴4s,upper,8,13,6.773095948325911e-11,6.773095948325911e-11,-0.9999999999999999,19522378985.78739,3.778938091444442e-11,6.769092686270712e-11,1.159058651340425e-22
14,17,Cl,3p⁵→3p⁴4s,upper,8,14,4.663884957922801e-11,-1.0838354435268122e-11,0.4999999999999997,19034840037.230656,3.725393594958947e-11,6.726631294619198e-11,7.122064541010532e-23
14,17,Cl,3p⁵→3p⁴4s,upper,8,15,6.195974719903833e-11,4.177187049173327e-11,-0.49999999999999983,18869680599.120052,3.851056805190514e-11,6.809736980808038e-11,7.126209274529204e-23
14,17,Cl,3p⁵→3p⁴4s,upper,8,16,1.1908129846361204e-10,1.5351416870907613e-11,0.0,8450524120.270881,1.0324069323661101e-10,1.3304912832327656e-10,5.855894100294162e-23
14,17,Cl,3p⁵→3p⁴4s,upper,9,10,4.870635286579942e-11,1.5351416870907613e-11,0.0,21348729150.703613,3.127191052093645e-11,6.080532315849815e-11,5.659342895412135e-23
14,17,Cl,3p⁵→3p⁴4s,upper,9,11,4.9891013811398315e-11,1.5351416870907613e-11,0.0,20801725924.526413,3.3458666655784504e-11,6.260901084475277e-11,5.671150105553415e-23
14,17,Cl,3p⁵→3p⁴4s,upper,9,12,4.5211035430196876e-11,-1.0092502610491383e-11,0.5000000000000004,19589028719.811604,3.5731080575329997e-11,6.571840390909314e-11,7.107764126834421e-23
14,17,Cl,3p⁵→3p⁴4s,upper,9,13,4.6638849579228016e-11,-1.0838354435268131e-11,0.4999999999999997,19034816733.73358,3.809339965167917e-11,6.764058096377289e-11,7.122027746186555e-23
14,17,Cl,3p⁵→3p⁴4s,upper,9,14,6.773095948325911e-11,6.773095948325911e-11,-1.0,19522413561.522182,3.7575651437822586e-11,6.764091611764453e-11,1.1590641614781612e-22
14,17,Cl,3p⁵→3p⁴4s,upper,9,15,6.195974719903833e-11,4.1771870491733304e-11,-0.5000000000000004,18869687913.08408,3.8084307623081704e-11,6.800040181268646e-11,7.126221073678597e-23
14,17,Cl,3p⁵→3p⁴4s,upper,9,16,1.1908129846361204e-10,1.5351416870907613e-11,0.0,8450524076.272046,1.0419753085088932e-10,1.323011181061508e-10,5.855893144601129e-23
14,17,Cl,3p⁵→3p⁴4s,upper,10,11,9.369432207971161e-11,9.369432207971161e-11,-1.0,42808955759.57532,1.3737514209820054e-12,9.365561865318459e-11,8.297837527866897e-22
14,17,Cl,3p⁵→3p⁴4s,upper,10,12,6.874747241787903e-11,4.6223833782404724e-11,0.0,14090402424.051052,5.5561443767355595e-11,8.823906815007397e-11,1.3242064613899142e-22
14,17,Cl,3p⁵→3p⁴4s,upper,10,13,6.985885265177584e-11,4.6223833782404724e-11,0.0,23329752101.08006,2.1070386816496568e-11,7.268235686311252e-11,3.138410127877974e-22
14,17,Cl,3p⁵→3p⁴4s,upper,10,14,6.985885265177583e-11,4.6223833782404724e-11,0.0,11969199159.690657,6.979808936947562e-11,9.854516312816796e-11,1.028669249041677e-22
14,17,Cl,3p⁵→3p⁴4s,upper,10,15,7.020544343328501e-11,4.6223833782404724e-11,0.0,12564233928.88244,6.51469919831484e-11,9.552325075684793e-11,1.14815810697695e-22
14,17,Cl,3p⁵→3p⁴4s,upper,10,16,7.186380165770165e-11,-7.186380165770165e-11,1.0,8824001978.87761,7.186384168782597e-11,1.6431145171479917e-10,1.036802139565961e-21
14,17,Cl,3p⁵→3p⁴4s,upper,11,12,6.959180564900158e-11,4.747048829730689e-11,0.0,34566358336.16043,6.591560721262738e-12,6.979394858852572e-11,4.274503223002313e-22
14,17,Cl,3p⁵→3p⁴4s,upper,11,13,7.06899126004828e-11,4.747048829730689e-11,0.0,13703197796.72749,5.715117760297215e-11,9.075324086072009e-11,1.399492175788527e-22
14,17,Cl,3p⁵→3p⁴4s,upper,11,14,7.06899126004828e-11,4.747048829730689e-11,0.0,12046357642.500448,6.882238115002696e-11,9.851368974099155e-11,1.0971402351643305e-22
14,17,Cl,3p⁵→3p⁴4s,upper,11,15,7.103244848170132e-11,4.747048829730689e-11,0.0,12786963997.248413,6.31398107937441e-11,9.486213714379393e-11,1.2502256335479783e-22
14,17,Cl,3p⁵→3p⁴4s,upper,11,16,1.6555812373741327e-10,1.6555812373741327e-10,-1.0,8845488990.7738,7.061781650651666e-11,1.6555783822547447e-10,1.0916107140191916e-21
14,17,Cl,3p⁵→3p⁴4s,upper,12,13,8.943528592219718e-11,7.707761026897371e-11,-0.49999999999999983,25700663643.171524,9.813303877014005e-12,8.993027151521166e-11,6.940385904413755e-22
14,17,Cl,3p⁵→3p⁴4s,upper,12,14,8.943528592219718e-11,7.707761026897372e-11,-0.5000000000000004,20857421808.866524,1.8818538597623826e-11,9.135255988075728e-11,6.012163007993944e-22
14,17,Cl,3p⁵→3p⁴4s,upper,12,15,1.037287462044493e-10,1.0372874620444931e-10,-1.0,35195628512.259155,1.9646434670243633e-12,1.0367279197935749e-10,1.0142998210094826e-21
14,17,Cl,3p⁵→3p⁴4s,upper,12,16,1.285856204952137e-10,5.088783896279795e-11,0.0,8285640424.177176,6.736914019928508e-11,1.689080298419448e-10,6.045425412788975e-22
14,17,Cl,3p⁵→3p⁴4s,upper,13,14,9.072402908181184e-11,7.856931391852726e-11,-0.4999999999999997,25419336740.920753,9.626518310889891e-12,9.118445012687023e-11,7.155292068178999e-22
14,17,Cl,3p⁵→3p⁴4s,upper,13,15,5.261174212911562e-11,2.5959088991525842e-11,0.49999999999999983,21580341934.452473,3.295048356192958e-11,6.205931478389874e-11,1.0424073536297742e-22
14,17,Cl,3p⁵→3p⁴4s,upper,13,16,1.2918322696122208e-10,5.2379542612351505e-11,0.0,8275566016.741139,6.646594763976156e-11,1.7017311791401615e-10,6.378279001356791e-22
14,17,Cl,3p⁵→3p⁴4s,upper,14,15,5.2611742129115595e-11,2.5959088991525804e-11,0.5000000000000004,30177528333.765713,1.6778296985427535e-11,5.5205089554991376e-11,1.744852351746039e-22
14,17,Cl,3p⁵→3p⁴4s,upper,14,16,1.2918322696122208e-10,5.23795426123515e-11,0.0,8275566018.07763,6.619526023084081e-11,1.7027859460073215e-10,6.378279002264676e-22
14,17,Cl,3p⁵→3p⁴4s,upper,15,16,1.2937098253455552e-10,5.284090724165135e-11,0.0,8272407776.381113,6.582383754504534e-11,1.707071312357982e-10,6.48255617283749e-22
15,18,Ar,3p⁶→3p⁵4s,lower,0,1,5.921607466326235e-12,5.921607466326235e-12,-1.0,435116179779.2708,8.2412847375654e-13,5.83164494313337e-12,3.287226850578848e-24
15,18,Ar,3p⁶→3p⁵4s,lower,0,2,1.0818648562911751e-11,-1.0818648562911751e-11,1.0,73431953678.7592,1.082783088708333e-11,1.6734318239263748e-11,4.344938530755074e-24
15,18,Ar,3p⁶→3p⁵4s,lower,0,3,1.6740256029237986e-11,1.6740256029237986e-11,-1.0,73431953678.75923,1.0823815496653856e-11,1.673691568798227e-11,4.34493853075508e-24
15,18,Ar,3p⁶→3p⁵4s,lower,0,4,1.4550070809609717e-11,2.9608037331631177e-12,0.0,69824635545.0874,1.134134300393709e-11,1.7169247508157147e-11,2.157634750462119e-24
15,18,Ar,3p⁶→3p⁵4s,lower,0,5,1.4550070809609716e-11,2.9608037331631177e-12,0.0,69824627685.60612,1.1466840568342448e-11,1.708568665607351e-11,2.1576319066431003e-24
15,18,Ar,3p⁶→3p⁵4s,lower,0,6,1.4550070809609717e-11,2.9608037331631177e-12,0.0,69824624013.26906,1.1386083931909517e-11,1.7139609500359836e-11,2.1576304073561144e-24
15,18,Ar,3p⁶→3p⁵4s,lower,0,7,1.4550070809609717e-11,2.9608037331631177e-12,0.0,69824614700.57004,1.1572316480313423e-11,1.701442365784926e-11,2.1576269560030808e-24
15,18,Ar,3p⁶→3p⁵4s,lower,0,8,1.4550070809609717e-11,2.9608037331631177e-12,0.0,69824619388.5371,1.153040476989821e-11,1.704285442558322e-11,2.1576287622792285e-24
15,18,Ar,3p⁶→3p⁵4s,lower,0,9,1.455007080960972e-11,2.9608037331631177e-12,0.0,69824618705.49643,1.1485456574896448e-11,1.7073178040291194e-11,2.157628464342132e-24
15,18,Ar,3p⁶→3p⁵4s,lower,0,10,4.204643619953928e-11,-4.204643619953928e-11,1.0,22242744978.80188,4.204643619953928e-11,4.7961275999275113e-11,4.379620122414131e-24
15,18,Ar,3p⁶→3p⁵4s,lower,0,11,4.796804366586551e-11,4.796804366586551e-11,-1.0,22242744978.80187,4.204643619953928e-11,4.796127599927513e-11,4.379620122414126e-24
15,18,Ar,3p⁶→3p⁵4s,lower,0,12,4.9073386221802686e-11,2.9608037331631177e-12,0.0,20405526299.782745,4.6108851304315306e-11,5.1902454211527077e-11,2.1887126254795693e-24
