hostname,pl_name,sy_pnum,pl_orbper,pl_ratdor,pl_orbeccen
"HD 191939","HD 191939 b",6,8.88032560000,18.360000,0.031000
"Kepler-462","Kepler-462 b",2,84.68660000000,65.554000,0.042000
"Kepler-32","Kepler-32 c",5,8.75220000000,29.100000,0.000000
"Kepler-62","Kepler-62 e",5,122.38740000000,144.000000,0.000000
"Kepler-1370","Kepler-1370 c",2,7.44142113000,12.120000,0.000000
"Kepler-145","Kepler-145 b",2,22.95100000000,15.270000,0.430000
"K2-72","K2-72 c",4,15.18903400000,47.820000,0.110000
"KELT-6","KELT-6 b",2,7.84570000000,10.830000,0.220000
"Kepler-269","Kepler-269 c",2,8.12789900000,7.120000,0.000000
"Kepler-206","Kepler-206 d",3,23.44281000000,12.710000,0.000000
"Kepler-297","Kepler-297 d",3,150.01895110000,119.300000,0.000000
"Kepler-236","Kepler-236 c",2,23.96812700000,45.000000,0.000000
"Kepler-305","Kepler-305 c",4,8.29100000000,12.400000,0.000000
"KOI-3503","KOI-3503 c",2,31.82800000000,43.400000,0.000000
"Kepler-607","Kepler-607 b",2,0.63816320400,4.024000,0.000000
"Kepler-228","Kepler-228 c",3,4.13444400000,5.660000,0.000000
"Kepler-378","Kepler-378 b",2,16.09236100000,23.200000,0.000000
"K2-32","K2-32 d",4,31.71701000000,46.020000,0.050000
"Kepler-146","Kepler-146 b",2,31.15879900000,47.234000,0.000000
"HIP 113103","HIP 113103 c",2,14.24564800000,32.490000,0.170000
"Kepler-1254","Kepler-1254 b",3,9.99113313000,28.860000,0.000000
"Kepler-30","Kepler-30 b",3,29.33434000000,37.700000,0.042000
"Kepler-1488","Kepler-1488 b",2,39.81899320000,28.538000,0.000000
"K2-195","K2-195 b",2,15.85297500000,24.330000,
"Kepler-81","Kepler-81 c",3,12.04000000000,34.890000,0.000000
"Kepler-196","Kepler-196 b",3,20.73988600000,53.105000,0.000000
"Kepler-179","Kepler-179 b",2,2.73592600000,10.778000,0.000000
"K2-146","K2-146 b",2,2.64460000000,15.250000,0.129000
"TOI-1347","TOI-1347 b",2,0.84742346000,4.430000,0.000000
"Kepler-131","Kepler-131 b",2,16.09200000000,43.510000,0.000000
"TOI-469","HIP 29442 d",3,6.42957500000,14.500000,
"TOI-6054","TOI-6054.02",2,12.56363600000,13.990000,0.332000
"Kepler-92","Kepler-92 d",3,49.35680000000,24.910000,0.070000
"K2-199","K2-199 c",2,7.37448970000,20.960000,0.030000
"Kepler-341","Kepler-341 b",4,5.19552800000,6.390000,0.000000
"Kepler-197","Kepler-197 e",4,25.20971500000,17.070000,0.380000
"TOI-1260","TOI-1260 d",3,16.60816400000,35.690000,0.000000
"Kepler-194","Kepler-194 d",3,52.81497300000,56.380000,0.000000
"K2-239","K2-239 c",3,7.77500000000,34.000000,
"KIC 9663113","KIC 9663113 b",2,572.38470000000,153.500000,0.000000
"Kepler-20","Kepler-20 c",6,10.85407740000,21.170000,0.076000
"Kepler-114","Kepler-114 c",3,8.04100000000,23.765000,0.000000
"Kepler-392","Kepler-392 b",2,5.34185300000,11.480000,0.000000
"Kepler-411","Kepler-411 b",4,3.00515600000,11.926000,0.146000
"Kepler-347","Kepler-347 b",3,12.79836000000,16.300000,0.000000
"K2-381","K2-381 c",3,16.03465600000,39.390000,
"Kepler-607","Kepler-607 c",2,39.67679977000,20.700000,0.000000
"K2-16","K2-16 b",3,7.61880000000,19.000000,
"Kepler-259","Kepler-259 b",2,8.11531700000,9.220000,0.000000
"Kepler-197","Kepler-197 d",4,15.67756300000,12.430000,0.030000
"Kepler-184","Kepler-184 d",3,29.02235800000,22.700000,0.000000
"K2-90","K2-90 c",2,2.90070600000,12.020000,0.190000
"Kepler-390","Kepler-390 c",2,13.06002200000,30.810000,0.000000
"K2-62","K2-62 c",2,16.19697000000,76.726395,
"K2-72","K2-72 b",4,5.57721200000,24.160000,0.110000
"Kepler-222","Kepler-222 d",3,28.08191200000,47.380000,0.000000
"K2-285","K2-285 d",4,10.45582000000,32.200000,0.000000
"Kepler-104","Kepler-104 d",3,51.75539400000,45.200000,0.000000
"Kepler-20","Kepler-20 e",6,6.09848820000,11.560000,0.092000
"TOI-1438","TOI-1438 c",2,9.42808900000,21.600000,0.000000
"Kepler-247","Kepler-247 d",3,20.47791200000,50.000000,0.000000
"Kepler-85","Kepler-85 d",4,17.91323000000,12.290000,0.000000
"K2-282","EPIC 220554210 c",2,0.70531000000,3.000000,
"Kepler-387","Kepler-387 b",2,6.79163600000,15.560000,0.000000
"Kepler-1869","Kepler-1869 b",2,8.16736030600,6.000000,0.000000
"KOI-142","KOI-142 b",3,10.91647000000,24.800000,0.055610
"EPIC 206317286","EPIC 206317286 b",2,1.58252000000,6.100000,
"Kepler-80","Kepler-80 c",6,9.52355000000,25.230000,0.007900
"Kepler-307","Kepler-307 b",2,10.42080000000,22.400000,0.000000
"K2-285","K2-285 e",4,14.76289000000,49.430000,0.000000
"KOI-351","KOI-351 e",8,91.93913000000,74.700000,0.000000
"Kepler-432","Kepler-432 b",2,52.50112900000,15.688700,0.513400
"K2-8","K2-8 c",2,5.06416000000,13.500000,
"K2-268","K2-268 d",5,4.52859800000,12.570000,
"TOI-1438","TOI-1438 b",2,5.13967000000,14.500000,0.000000
"TOI-1453","TOI-1453 c",2,6.58869820000,18.410000,0.000000
"K2-223","K2-223 b",2,0.50557000000,3.300000,
"Kepler-260","Kepler-260 b",2,8.18739900000,16.110000,0.000000
"Kepler-196","Kepler-196 d",3,122.08000180000,87.900000,0.000000
"Kepler-251","Kepler-251 e",4,99.64016100000,175.840000,0.000000
"Kepler-175","Kepler-175 c",2,34.03525700000,20.700000,0.000000
"TOI-406","TOI-406.01",2,13.17568200000,44.600000,0.056000
"Kepler-27","Kepler-27 d",3,6.54628992100,10.900000,0.000000
"Kepler-58","Kepler-58 c",4,15.57415680000,8.900000,0.000000
"Kepler-235","Kepler-235 e",4,46.18366900000,81.520000,0.000000
"Kepler-1143","Kepler-1143 b",2,2.88890484900,14.200000,0.000000
"Kepler-221","Kepler-221 c",4,5.69058600000,17.820000,0.000000
"K2-158","K2-158 b",2,10.06049000000,19.100000,
"K2-389","K2-389 b",2,8.58289000000,15.760000,
"Kepler-217","Kepler-217 b",3,5.37494300000,5.460000,0.000000
"Kepler-341","Kepler-341 e",4,42.47326900000,25.900000,0.000000
"Kepler-107","Kepler-107 e",4,14.74914300000,7.620000,0.100000
"K2-38","K2-38 b",2,4.01593000000,10.130000,0.197000
"TOI-1470","TOI-1470 c",2,18.08816000000,48.460000,0.500000
"K2-38","K2-38 c",2,10.56103000000,19.300000,0.161000
"Kepler-224","Kepler-224 c",4,5.92500300000,9.550000,0.000000
"Kepler-361","Kepler-361 c",2,55.18802300000,47.515300,0.000000
"Kepler-339","Kepler-339 d",3,10.55834500000,23.910000,0.000000
"Kepler-825","Kepler-825 b",2,3.77360059000,10.870000,0.000000
"WASP-132","WASP-132 c",3,1.01153624000,5.170000,0.000000
"Kepler-1052","Kepler-1052 b",2,34.85382760000,51.000000,0.000000
"Kepler-346","Kepler-346 b",2,6.51112700000,12.100000,0.000000
"TOI-1052","TOI-1052 b",2,9.13970300000,15.510000,0.180000
"Kepler-257","Kepler-257 c",3,6.58148400000,16.835000,0.000000
"Kepler-178","Kepler-178 c",3,20.55280200000,33.000000,0.000000
"TOI-5398","TOI-5398 b",2,10.59054700000,20.000000,0.130000
"K2-348","K2-348 b",2,4.68841800000,12.550000,
"K2-19","K2-19 c",3,11.90600000000,25.610000,0.100000
"Kepler-300","Kepler-300 b",2,10.44634700000,13.000000,0.000000
"Kepler-187","Kepler-187 b",2,4.93886400000,6.020000,0.000000
"Kepler-395","Kepler-395 b",2,7.05434600000,23.300000,0.000000
"TOI-763","TOI-763 b",2,5.60570000000,12.836761,0.040000
"Kepler-975","Kepler-975 b",2,1.97034245700,4.900000,0.000000
"Kepler-209","Kepler-209 b",2,16.08784500000,11.350000,0.000000
"Kepler-219","Kepler-219 b",3,4.58551200000,10.563000,0.000000
"Kepler-257","Kepler-257 d",3,24.66455100000,41.000000,0.000000
"TIC 139270665","TIC 139270665 b",2,23.62400000000,34.500000,0.105000
"TOI-1408","TOI-1408 b",2,4.42587000000,8.130000,0.002300
"Kepler-224","Kepler-224 b",4,3.13292400000,11.188000,0.000000
"Kepler-125","Kepler-125 b",2,4.16438900000,14.890000,0.000000
"Kepler-335","Kepler-335 c",2,67.84446900000,40.600000,0.000000
"Kepler-31","Kepler-31 d",3,87.64510000000,46.300000,0.000000
"Kepler-305","Kepler-305 b",4,5.48700000000,9.400000,0.005000
"Kepler-370","Kepler-370 b",2,4.57953000000,11.407000,0.000000
"Kepler-605","Kepler-605 c",2,2.35895151500,11.110000,0.000000
"Kepler-299","Kepler-299 c",4,6.88587500000,4.860000,0.000000
"K2-266","K2-266 d",4,14.69700000000,31.700000,0.047000
"Kepler-245","Kepler-245 c",4,17.46081200000,60.310000,0.000000
"K2-170","K2-170 c",2,12.40004700000,20.900713,
"Kepler-240","Kepler-240 c",2,7.95352800000,23.750000,0.000000
"Kepler-256","Kepler-256 d",4,5.83917200000,14.050000,0.000000
"Kepler-362","Kepler-362 b",2,10.32718600000,28.200000,0.000000
"Kepler-769","Kepler-769 b",2,7.42608998000,15.830000,0.000000
"K2-83","K2-83 c",2,9.99767000000,29.670000,0.060000
"K2-8","K2-8 b",2,10.35239000000,14.100000,
"K2-5","K2-5 c",2,10.93241000000,15.600000,
"Kepler-238","Kepler-238 e",5,23.65400000000,23.142000,0.000000
"Kepler-896","Kepler-896 b",2,144.54739600000,48.400000,0.000000
"Kepler-1181","Kepler-1181 c",2,8.93484887000,12.890000,0.000000
"EPIC 206024342","EPIC 206024342 c",3,0.91172400000,4.700000,
"Kepler-210","Kepler-210 b",2,2.45323400000,4.429000,0.000000
"Kepler-401","Kepler-401 b",3,14.38303500000,12.370000,0.000000
"CoRoT-24","CoRoT-24 b",2,5.11340000000,10.900000,0.000000
"LHS 1903","LHS 1903 d",4,12.56628700000,34.320000,0.112000
"Kepler-82","Kepler-82 b",5,26.44000000000,41.470000,0.003300
"K2-239","K2-239 b",3,5.24000000000,24.600000,
"Kepler-1162","Kepler-1162 b",2,32.56370690000,43.700000,0.000000
"K2-32","K2-32 b",4,8.99200000000,19.860000,0.030000
"Kepler-365","Kepler-365 b",2,10.66490300000,16.000000,0.000000
"Kepler-25","Kepler-25 c",3,12.72070000000,18.440000,0.006100
"Kepler-33","Kepler-33 f",5,41.02902000000,29.500000,0.000000
"Kepler-19","Kepler-19 b",3,9.28699000000,21.526600,0.410000
"Kepler-129","Kepler-129 b",3,15.79000000000,16.794000,0.010000
"K2-348","K2-348 c",2,12.55017100000,24.470000,
"Kepler-446","Kepler-446 b",3,1.56540900000,14.200000,0.000000
"Kepler-399","Kepler-399 c",3,26.67569000000,24.500000,0.000000
"Kepler-188","Kepler-188 c",2,5.99655300000,10.600000,0.000000
"HD 110113","HD 110113 b",2,2.54100000000,7.750000,0.093000
"Kepler-1073","Kepler-1073 d",3,2.50476002700,8.106000,0.000000
"Kepler-324","KOI-1831 d",4,34.16900000000,48.562000,0.000000
"Kepler-118","Kepler-118 b",2,7.51849600000,20.330000,0.000000
"Kepler-37","Kepler-37 e",4,51.19600000000,43.400000,0.000000
"Kepler-355","Kepler-355 c",2,25.76229400000,16.100000,0.000000
"Kepler-353","Kepler-353 c",2,8.41089400000,12.940000,0.000000
"K2-5","K2-5 b",2,5.73594000000,14.000000,
"Kepler-750","Kepler-750 c",2,4.08899022000,8.840000,0.000000
"Kepler-108","Kepler-108 c",2,190.32349400000,70.810000,0.040000
"Kepler-278","Kepler-278 c",2,51.11100000000,21.541000,0.616000
"Kepler-450","Kepler-450 c",3,15.41313500000,17.531000,0.020000
"Kepler-380","Kepler-380 c",2,7.63000400000,21.340000,0.000000
"Kepler-286","Kepler-286 b",4,1.79630200000,7.288000,0.000000
"Kepler-418","Kepler-418 c",2,12.21829987000,18.000000,0.000000
"Kepler-333","Kepler-333 c",2,24.08821000000,31.000000,0.000000
"Kepler-65","Kepler-65 d",4,8.13123000000,12.821000,0.014000
"Kepler-329","Kepler-329 b",2,7.41639700000,8.600000,0.000000
"K2-198","K2-198 d",3,7.45001770000,14.900000,
"Kepler-48","Kepler-48 b",5,4.77800000000,13.609100,0.000000
"Kepler-164","Kepler-164 e",4,94.88690200000,34.400000,0.000000
"Kepler-266","Kepler-266 b",2,6.61833000000,14.024000,0.000000
"Kepler-303","Kepler-303 b",2,1.93705500000,10.175000,0.000000
"TOI-1224","TOI-1224 b",2,4.17827450000,18.900000,
"K2-188","K2-188 b",2,1.74216900000,4.670000,
"Kepler-1656","Kepler-1656 b",2,31.56200000000,118.027000,0.838000
"Kepler-603","Kepler-603 b",3,21.05358596000,22.920000,0.000000
"TOI-2345","TOI-2345 c",2,21.06430200000,37.070000,
"Kepler-356","Kepler-356 c",2,13.12163200000,22.600000,0.000000
"TOI-2095","TOI-2095 c",2,28.17232000000,67.190000,0.000000
"Kepler-122","Kepler-122 c",5,12.46598800000,19.460000,0.000000
"HD 93963 A","HD 93963 A c",2,3.64513890000,9.920000,0.000000
"Kepler-251","Kepler-251 d",4,30.13300100000,28.500000,0.000000
"K2-275","K2-275 c",2,8.43883850000,27.500000,
"Kepler-758","Kepler-758 d",4,20.49661970000,24.871300,0.000000
"Kepler-444","Kepler-444 e",5,7.74349300000,19.913000,0.100000
"Kepler-206","Kepler-206 c",3,13.13747100000,20.530000,0.000000
"HD 108236","HD 108236 c",5,6.20344900000,16.600000,0.034000
"Kepler-169","Kepler-169 b",5,3.25061900000,5.800000,0.000000
"Kepler-374","Kepler-374 b",3,1.89780600000,5.443000,0.000000
"Kepler-334","Kepler-334 c",3,12.75800500000,23.597000,0.000000
"TOI-5489","TOI-5489 c",2,4.92126000000,21.830000,
"GJ 143","HD 21749 c",2,7.78993000000,21.800000,
"Kepler-216","Kepler-216 b",2,7.69364100000,8.210000,0.000000
"TIC 434398831","TIC 434398831 c",2,6.21029100000,14.300000,0.013000
"Kepler-33","Kepler-33 d",5,21.77596000000,19.300000,0.000000
"WASP-132","WASP-132 b",3,7.13351640000,19.310000,0.016300
"Kepler-251","Kepler-251 c",4,16.51404300000,31.380000,0.000000
"Kepler-1016","Kepler-1016 b",2,1.95452434200,5.200000,0.000000
"Kepler-1859","Kepler-1859 c",2,3.59645081000,6.710000,0.000000
"Kepler-190","Kepler-190 b",2,2.01999900000,8.420000,0.000000
"Kepler-975","Kepler-975 c",2,5.05821338000,11.530000,0.000000
"Kepler-444","Kepler-444 c",5,4.54588410000,13.961000,0.310000
"Kepler-141","Kepler-141 b",2,3.10767500000,7.800000,0.000000
"K2-268","K2-268 e",5,6.13124300000,16.930000,
"Kepler-151","Kepler-151 b",2,15.22895800000,30.600000,0.000000
"Kepler-366","Kepler-366 b",2,3.28195900000,8.510000,0.000000
"LHS 1678","LHS 1678 b",3,0.86023250000,8.080000,0.033000
"Kepler-321","Kepler-321 b",2,4.91537900000,10.200000,0.000000
"Kepler-109","Kepler-109 b",2,6.48163070000,13.655000,0.110000
"Kepler-388","Kepler-388 b",2,3.17331500000,12.830000,0.000000
"Kepler-374","Kepler-374 c",3,3.28280700000,7.719000,0.000000
"Kepler-402","Kepler-402 b",4,4.02875100000,9.900000,0.000000
"Kepler-372","Kepler-372 d",3,30.09256800000,9.590000,0.000000
"K2-381","K2-381 b",3,7.93893340000,31.050000,
"Kepler-351","Kepler-351 c",3,57.24809000000,74.360000,0.000000
"HD 109833","HD 109833 c",2,13.90014800000,29.400000,0.300000
"HD 219134","HD 219134 b",6,3.09292600000,10.714000,0.000000
"Kepler-1834","Kepler-1834 b",2,4.60301017800,13.280000,0.000000
"Kepler-755","Kepler-755 c",2,2.85313364400,9.100000,0.000000
"LHS 1678","LHS 1678 d",3,4.96522290000,26.010000,0.036000
"TOI-5126","TOI-5126 c",2,17.89990000000,24.990000,0.000000
"Kepler-69","Kepler-69 b",2,13.72234100000,21.800000,0.160000
"Kepler-318","Kepler-318 c",2,11.81500700000,36.756000,0.000000
"Kepler-225","Kepler-225 b",2,6.73897500000,18.694000,0.000000
"K2-266","K2-266 e",4,19.48200000000,38.200000,0.043000
"Kepler-1093","Kepler-1093 b",2,25.08246260000,30.380000,0.000000
"K2-247","K2-247 b",2,2.25021000000,8.700000,
"Kepler-279","Kepler-279 b",4,12.30968100000,9.279000,0.000000
"TOI-1260","TOI-1260 b",3,3.12746300000,11.730000,0.000000
"TOI-216","TOI-216.01",2,34.52552800000,55.070000,0.004600
"K2-43","K2-43 b",2,3.47114900000,8.000000,0.070000
"TOI-1232","TOI-1232 b",2,14.25600000000,20.000000,0.065000
"Kepler-26","Kepler-26 d",4,3.54391900000,14.476000,0.000000
"Kepler-903","Kepler-903 c",2,62.92285570000,24.000000,0.000000
"Kepler-239","Kepler-239 c",2,56.22809800000,129.920000,0.000000
"Kepler-208","Kepler-208 b",4,4.22864000000,9.739000,0.000000
"K2-50","EPIC 201833600 c",2,3.96151000000,12.400000,
"Kepler-249","Kepler-249 b",3,3.30653900000,14.190000,0.000000
"Kepler-2000","Kepler-2000 b",2,6.38315913500,28.550000,0.000000
"Kepler-349","Kepler-349 c",2,12.24762900000,28.250000,0.000000
"Kepler-619","Kepler-619 c",3,1.20846502600,6.227000,0.000000
"K2-138","K2-138 f",6,12.75758000000,26.100000,0.062000
"Kepler-338","Kepler-338 c",4,24.31085600000,20.922000,0.030000
"Kepler-722","Kepler-722 c",2,105.14474900000,34.300000,0.000000
"Kepler-186","Kepler-186 c",5,7.26730200000,25.031000,0.000000
"Kepler-339","Kepler-339 b",3,4.97765600000,8.900000,0.000000
"Kepler-123","Kepler-123 c",2,26.69507400000,44.630000,0.000000
"K2-36","K2-36 b",2,1.42261400000,6.630000,0.093000
"Kepler-218","Kepler-218 c",3,44.69957600000,55.490000,0.000000
"KOI-351","KOI-351 d",8,59.73667000000,56.100000,0.000000
"HR 858","HR 858 d",3,11.23051100000,17.930000,0.000000
"HD 63433","HD 63433 c",3,20.54382810000,33.479000,0.210000
"Kepler-351","Kepler-351 b",3,37.05491900000,59.710000,0.000000
"HATS-59","HATS-59 b",2,5.41608100000,12.660000,0.129000
"Kepler-352","Kepler-352 d",3,6.88727998700,21.410000,0.000000
"Kepler-222","Kepler-222 c",3,10.08881000000,20.500000,0.000000
"Kepler-289","Kepler-289 b",4,34.53830000000,46.380000,0.000000
"Kepler-108","Kepler-108 b",2,49.18392100000,28.730000,0.220000
"Kepler-358","Kepler-358 b",2,34.06046700000,59.000000,0.000000
"Kepler-887","Kepler-887 c",2,7.63846023000,14.540000,0.000000
"Kepler-376","Kepler-376 c",2,14.17232700000,43.410000,0.000000
"Kepler-69","Kepler-69 c",2,242.46130000000,148.000000,0.140000
"Kepler-164","Kepler-164 d",4,28.98676900000,65.760000,0.000000
"Kepler-1165","Kepler-1165 b",2,9.47852200000,11.850000,0.000000
"Kepler-32","Kepler-32 b",5,5.90124000000,20.645000,0.000000
"Kepler-344","Kepler-344 c",2,125.59680900000,138.520000,0.000000
"Kepler-249","Kepler-249 d",3,15.36845900000,48.380000,0.000000
"Kepler-339","Kepler-339 c",3,6.98805500000,17.420000,0.000000
"K2-59","K2-59 b",2,20.69210000000,63.000000,
"Kepler-1398","Kepler-1398 b",2,2.78815679000,6.329000,0.000000
"K2-233","K2-233 b",3,2.46758300000,9.970000,0.000000
"Kepler-171","Kepler-171 d",3,39.59551900000,47.010000,0.000000
"Kepler-30","Kepler-30 d",3,143.34394000000,109.100000,0.022000
"Kepler-1666","Kepler-1666 c",2,40.71570000000,46.200000,0.000000
"Kepler-415","Kepler-415 b",2,4.17600000000,13.820000,0.000000
"Kepler-85","Kepler-85 b",4,8.30000000000,7.360000,0.020000
"K2-381","K2-381 d",3,26.80302300000,59.430000,
"Kepler-363","Kepler-363 c",3,7.54242700000,8.300000,0.000000
"K2-83","K2-83 b",2,2.74697000000,12.590000,0.070000
"CoRoT-24","CoRoT-24 c",2,11.75900000000,18.000000,0.000000
"Kepler-203","Kepler-203 b",3,3.16269700000,9.400000,0.000000
"Kepler-377","Kepler-377 b",2,12.50952900000,20.300000,0.000000
"Kepler-177","Kepler-177 b",2,36.86010000000,38.430000,0.000000
"Kepler-968","Kepler-968 c",3,5.70940491800,27.680000,0.000000
"Kepler-403","Kepler-403 b",3,7.03146200000,9.165000,0.000000
"TOI-1472","TOI-1472 b",2,6.36338574000,18.565000,0.041000
"TOI-1803","TOI-1803 c",2,12.88577900000,29.300000,0.000000
"K2-384","K2-384 b",5,2.23152700000,16.590000,
"K2-19","K2-19 d",3,2.50827000000,9.070000,0.440000
"TOI-2015","TOI-2015 b",2,3.34823700000,19.281100,0.078900
"Kepler-213","Kepler-213 b",2,2.46236000000,10.514300,0.000000
"Kepler-1038","Kepler-1038 b",2,148.46033820000,131.000000,0.000000
"K2-264","K2-264 b",2,5.84000200000,22.840000,0.500000
"Kepler-289","Kepler-289 d",4,66.02820000000,70.520000,
"Kepler-1067","Kepler-1067 b",2,0.76212926100,4.470000,0.000000
"Kepler-279","Kepler-279 e",4,98.35310000000,14.400000,0.000000
"Kepler-1487","Kepler-1487 c",2,35.80071120000,33.860000,0.000000
"Kepler-385","Kepler-385 d",3,56.41590000000,25.200000,0.000000
"Kepler-314","Kepler-314 c",2,5.96039200000,16.400000,0.000000
"Kepler-232","Kepler-232 b",2,4.43122200000,11.142000,0.000000
"Kepler-284","Kepler-284 b",2,12.69914900000,26.800000,0.000000
"Kepler-102","Kepler-102 d",5,10.31176700000,16.000000,0.092000
"Kepler-42","Kepler-42 c",3,0.45328509000,4.440000,0.000000
"Kepler-298","Kepler-298 c",3,22.92881000000,42.000000,0.000000
"Kepler-84","Kepler-84 d",5,4.22453700000,10.448000,0.000000
"TOI-1410","TOI-1410.01",2,1.21687000000,5.509923,0.000000
"K2-368","K2-368 b",3,5.02559800000,16.200000,
"Kepler-18","Kepler-18 d",3,14.85888000000,22.480000,0.000000
"Kepler-864","Kepler-864 c",2,2.42150341000,5.350000,0.000000
"Kepler-27","Kepler-27 c",3,31.33090000000,30.800000,0.000000
"Kepler-242","Kepler-242 b",2,8.20395000000,23.100000,0.000000
"Kepler-274","Kepler-274 c",2,33.19786100000,57.140000,0.000000
"Kepler-297","Kepler-297 b",3,38.87182600000,50.414000,0.000000
"Kepler-308","Kepler-308 b",2,9.69492800000,27.700000,0.000000
"TOI-1260","TOI-1260 c",3,7.49313400000,20.990000,0.000000
"Kepler-200","Kepler-200 b",2,8.59480500000,7.990000,0.000000
"Kepler-784","Kepler-784 b",2,31.59226460000,19.200000,0.000000
"K2-395","K2-395 b",2,4.80335200000,14.440000,
"K2-157","K2-157 b",3,0.36525750000,2.405000,
"TOI-6054","TOI-6054.01",2,7.50142800000,9.890000,0.164000
"Kepler-84","Kepler-84 c",5,12.88300000000,6.240000,0.000000
"TOI-2267 B","TOI-2267 d",3,2.03446710000,22.693000,
"Kepler-405","Kepler-405 b",2,10.61383900000,23.680000,0.000000
"Kepler-132","Kepler-132 e",4,110.28693740000,190.300000,0.000000
"Kepler-93","Kepler-93 b",2,4.72673978000,12.500000,0.000000
"Kepler-799","Kepler-799 c",2,15.19419956000,17.300000,0.000000
"Kepler-169","Kepler-169 e",5,13.76710200000,15.200000,0.000000
"Kepler-1311","Kepler-1311 d",3,197.51100160000,90.200000,0.000000
"Kepler-1669","Kepler-1669 b",3,9.51216000000,25.170000,0.000000
"K2-170","K2-170 b",2,7.57654400000,14.299758,
"Kepler-315","Kepler-315 c",2,265.46933500000,79.800000,0.000000
"Kepler-80","Kepler-80 b",6,7.05246000000,20.660000,0.004900
"K2-266","K2-266 b",4,0.65852400000,4.000000,
"Kepler-255","Kepler-255 b",3,5.71460600000,9.300000,0.000000
"Kepler-310","Kepler-310 b",3,13.93069800000,18.500000,0.000000
"Kepler-337","Kepler-337 b",2,3.29278100000,3.210000,0.000000
"K2-21","K2-21 b",2,9.32503800000,25.370000,0.100000
"Kepler-114","Kepler-114 d",3,11.77600000000,24.000000,0.000000
"Kepler-974","KOI-1843.03",2,0.17689130000,1.900000,
"EPIC 220674823","EPIC 220674823 b",2,0.57130782000,2.858000,0.000000
"Kepler-348","Kepler-348 c",2,17.26542700000,26.480000,0.000000
"Kepler-311","Kepler-311 b",3,9.17609200000,16.573000,0.000000
"Kepler-633","Kepler-633 b",2,8.50340718000,7.420000,0.000000
"Kepler-363","Kepler-363 b",3,3.61456800000,5.090000,0.000000
"K2-396","K2-396 b",2,0.67386200000,3.290000,
"Kepler-1514","Kepler-1514 c",2,10.51418100000,16.630000,0.320000
"Kepler-145","Kepler-145 c",2,42.88200000000,23.170000,0.110000
"Kepler-445","Kepler-445 b",3,2.98415100000,21.940000,0.000000
"Kepler-368","Kepler-368 c",2,72.37933400000,71.190000,0.000000
"Kepler-1834","Kepler-1834 c",2,0.76669151700,4.390000,0.000000
"Kepler-616","Kepler-616 d",3,51.06740189000,36.000000,0.000000
"Kepler-143","Kepler-143 b",2,16.00758300000,106.800000,0.000000
"Kepler-1067","Kepler-1067 c",2,5.42583990100,16.520000,0.000000
"Kepler-215","Kepler-215 d",4,30.86442300000,48.621000,0.000000
"Kepler-1972","Kepler-1972 b",2,7.54425000000,12.340000,0.067000
"Kepler-253","Kepler-253 b",3,3.78398600000,15.030000,0.000000
"Kepler-210","Kepler-210 c",2,7.97251300000,11.566000,0.000000
"Kepler-722","Kepler-722 b",2,4.09357325200,13.840000,0.000000
"Kepler-401","Kepler-401 c",3,47.31821800000,34.450000,0.000000
"Kepler-265","Kepler-265 c",4,17.02893700000,28.390000,0.000000
"Kepler-1666","Kepler-1666 b",2,25.84760000000,33.650000,0.000000
"K2-148","K2-148 b",3,4.38395000000,16.700000,
"Kepler-189","Kepler-189 c",2,20.13486600000,26.600000,0.000000
"Kepler-223","Kepler-223 c",4,9.84564000000,3.620000,0.150000
"Kepler-271","Kepler-271 d",3,5.24972541000,14.410000,0.000000
"Kepler-342","Kepler-342 c",4,26.23413800000,78.870000,0.000000
"Kepler-394","Kepler-394 c",3,12.13068600000,24.360000,0.000000
"EPIC 212587672","EPIC 212587672 c",2,23.22855500000,50.740000,
"Kepler-1600","Kepler-1600 c",2,7.29804992700,14.580000,0.000000
"Kepler-331","Kepler-331 c",3,17.28111000000,46.200000,0.000000
"K2-185","K2-185 b",2,10.61638400000,21.500000,
"Kepler-168","Kepler-168 b",2,4.42539100000,5.420000,0.000000
"Kepler-256","Kepler-256 b",4,1.62049300000,5.550000,0.000000
"Kepler-85","Kepler-85 c",4,12.51000000000,9.670000,0.027000
"HD 63433","HD 63433 d",3,4.20907500000,11.870000,0.160000
"Kepler-231","Kepler-231 c",2,19.27156600000,45.400000,0.000000
"Kepler-214","Kepler-214 b",2,15.66054400000,17.345000,0.000000
"Kepler-11","Kepler-11 g",6,118.38070000000,94.400000,0.150000
"Kepler-138","Kepler-138 c",4,13.78150000000,37.000000,0.017000
"TOI-1472","TOI-1472 c",2,15.53817470000,33.665000,0.172000
"Kepler-319","Kepler-319 b",3,4.36270500000,15.420000,0.000000
"Kepler-256","Kepler-256 e",4,10.68157200000,22.460000,0.000000
"TOI-4311","TOI-4311 c",2,15.07042500000,28.430000,0.220000
"Kepler-243","Kepler-243 b",2,5.71544200000,17.776000,0.000000
"Kepler-304","Kepler-304 b",4,3.29570900000,13.830000,0.000000
"Kepler-331","Kepler-331 d",3,32.13432800000,69.900000,0.000000
"Kepler-1245","Kepler-1245 c",2,2.93658468100,12.270000,0.000000
"Kepler-371","Kepler-371 b",2,34.76327800000,43.000000,0.000000
"TOI-238","TOI-238 b",2,1.27309900000,6.030000,0.180000
"K2-183","K2-183 b",3,0.46928500000,2.500000,
