Cassini SCE1 full retrieval started
[2026-08-07T19:00:11.3292584+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_162/rsr/c32easc2002_162_2331x15x25d.1a1 :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:11.5438163+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_162/tdf/c32easc2002_162_0000k252v0.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:11.7608356+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_162/tdf/c32easc2002_162_0000k252v0.tdf :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:11.9770327+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_162/tdf/c32easc2002_162_0000xmmmv0.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:12.1941155+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_162/tdf/c32easc2002_162_0000xmmmv0.tdf :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:12.4092488+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_162/tlm/c32easc2002_162_0215_0630.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:12.6277169+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_162/tlm/c32easc2002_162_0215_0630.tlm :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:12.8421947+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_162/tlm/c32easc2002_162_0610_1420.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:13.0571543+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_162/tlm/c32easc2002_162_0610_1420.tlm :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:13.2750741+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_162/tlm/c32easc2002_162_1400_2245.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:13.4948761+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_162/tlm/c32easc2002_162_1400_2245.tlm :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:13.7146509+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_162/tlm/c32easc2002_162_2230_0230.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:13.9277325+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_162/tlm/c32easc2002_162_2230_0230.tlm :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:14.1422094+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_163/158/c32easc2002_163_0605_141565.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:14.3629062+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_163/158/c32easc2002_163_0605_141565.158 :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:14.5815507+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_163/158/c32easc2002_163_1355_023025.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:14.7982181+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_163/158/c32easc2002_163_1355_023025.158 :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:15.0183083+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_163/515/c32easc2002_163_0210_063045.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:15.2331002+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_163/515/c32easc2002_163_0210_063045.515 :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:15.4811001+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_163/515/c32easc2002_163_0605_141565.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:15.7001479+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_163/515/c32easc2002_163_0605_141565.515 :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:15.9178559+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_163/515/c32easc2002_163_1355_023025.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:16.1391787+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_163/515/c32easc2002_163_1355_023025.515 :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:16.3561690+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_163/odf/c32easc2002_163_0000k252v0.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:16.5782176+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_163/odf/c32easc2002_163_0000k252v0.odf :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:16.7951110+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_163/odf/c32easc2002_163_0000xmmmv0.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:17.0307008+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_163/odf/c32easc2002_163_0000xmmmv0.odf :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:17.2842915+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_163/pd1/c32easc2002_163_1355_022825.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:17.5067880+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_163/pd1/c32easc2002_163_1355_022825.pd1 :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:17.7361466+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_163/pd2/c32easc2002_163_1355_022825.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:17.9582731+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_163/pd2/c32easc2002_163_1355_022825.pd2 :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:18.1761354+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_163/rsr/c32easc2002_163_0201x25k25d.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:18.4020713+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_163/rsr/c32easc2002_163_0201x25k25d.1b1 :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:18.6231486+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_163/rsr/c32easc2002_163_0201x25x25d.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:18.8421366+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_163/rsr/c32easc2002_163_0201x25x25d.1a1 :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:19.0591443+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_163/rsr/c32easc2002_163_0210x25x45d.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:19.2786858+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_163/rsr/c32easc2002_163_0210x25x45d.1b1 :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:19.4968413+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_163/rsr/c32easc2002_163_0213k25k25d.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:19.7182444+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_163/rsr/c32easc2002_163_0213k25k25d.3a1 :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:19.9341502+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_163/rsr/c32easc2002_163_0440x45x45d.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:20.1487626+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_163/rsr/c32easc2002_163_0440x45x45d.1b1 :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:20.3629652+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_163/rsr/c32easc2002_163_0605x45x65d.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:20.5832593+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_163/rsr/c32easc2002_163_0605x45x65d.1b1 :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:20.7991346+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_163/rsr/c32easc2002_163_1132x65x65d.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:21.0174566+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_163/rsr/c32easc2002_163_1132x65x65d.1b1 :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:21.2315728+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_163/rsr/c32easc2002_163_1859x25k25d.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:21.4470639+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_163/rsr/c32easc2002_163_1859x25k25d.1b1 :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:21.6642627+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_163/rsr/c32easc2002_163_1859x25x25d.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:21.8832820+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_163/rsr/c32easc2002_163_1859x25x25d.1a1 :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:22.1043202+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_163/rsr/c32easc2002_163_1900k25k25d.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:22.7466619+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_163/rsr/c32easc2002_163_1900k25k25d.3a1 :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:22.9610863+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_163/tdf/c32easc2002_163_0000k252v0.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:23.1843151+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_163/tdf/c32easc2002_163_0000k252v0.tdf :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:23.4000667+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_163/tdf/c32easc2002_163_0000xmmmv0.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:23.6148467+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_163/tdf/c32easc2002_163_0000xmmmv0.tdf :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:23.8404046+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_163/tlm/c32easc2002_163_0210_0630.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:24.0560841+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_163/tlm/c32easc2002_163_0210_0630.tlm :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:24.2710334+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_163/tlm/c32easc2002_163_0605_1305.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:24.4922003+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_163/tlm/c32easc2002_163_0605_1305.tlm :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:24.7070992+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_163/tlm/c32easc2002_163_1355_0230.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:24.9221205+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_163/tlm/c32easc2002_163_1355_0230.tlm :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:25.1351096+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_164/158/c32easc2002_164_0605_141065.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:25.3580617+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_164/158/c32easc2002_164_0605_141065.158 :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:25.5714948+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_164/158/c32easc2002_164_1350_022525.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:25.7860517+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_164/158/c32easc2002_164_1350_022525.158 :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:26.0020821+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_164/515/c32easc2002_164_0210_032025.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:26.2147264+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_164/515/c32easc2002_164_0210_032025.515 :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:26.4320167+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_164/515/c32easc2002_164_0300_062545.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:26.6466492+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_164/515/c32easc2002_164_0300_062545.515 :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:26.8631758+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_164/515/c32easc2002_164_0605_141065.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:27.0766666+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_164/515/c32easc2002_164_0605_141065.515 :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:27.3016195+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_164/515/c32easc2002_164_1350_022025.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:27.5170851+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_164/515/c32easc2002_164_1350_022025.515 :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:27.7361815+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_164/odf/c32easc2002_164_0000k252v0.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:27.9540343+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_164/odf/c32easc2002_164_0000k252v0.odf :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:28.1806242+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_164/odf/c32easc2002_164_0000xmmmv0.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:28.3970206+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_164/odf/c32easc2002_164_0000xmmmv0.odf :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:28.6169943+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_164/pd1/c32easc2002_164_1350_022325.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:28.8307021+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_164/pd1/c32easc2002_164_1350_022325.pd1 :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:29.0483322+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_164/pd2/c32easc2002_164_1350_022325.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:29.2648718+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_164/pd2/c32easc2002_164_1350_022325.pd2 :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:29.4781777+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_164/rsr/c32easc2002_164_0210x25x34d.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:29.6898582+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_164/rsr/c32easc2002_164_0210x25x34d.1a1 :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:29.9069093+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_164/rsr/c32easc2002_164_0300x25x45d.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:30.1244040+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_164/rsr/c32easc2002_164_0300x25x45d.1b1 :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:30.3701868+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_164/rsr/c32easc2002_164_0440x34x45d.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:30.5980035+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_164/rsr/c32easc2002_164_0440x34x45d.1b1 :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:30.8229453+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_164/rsr/c32easc2002_164_0530x45x45d.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:31.0390302+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_164/rsr/c32easc2002_164_0530x45x45d.1b1 :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:31.2611749+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_164/rsr/c32easc2002_164_1350x65k25d.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:31.4807207+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_164/rsr/c32easc2002_164_1350x65k25d.1b1 :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:31.6970293+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_164/rsr/c32easc2002_164_1350x65x25d.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:31.9119364+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_164/rsr/c32easc2002_164_1350x65x25d.1a1 :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:32.1318414+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_164/rsr/c32easc2002_164_1626x25k25d.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:32.3582920+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_164/rsr/c32easc2002_164_1626x25k25d.1b1 :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:00:32.5815525+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_164/rsr/c32easc2002_164_1626x25x25d.lbl :: The remote server returned an error: (404) Not Found.
